CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,POSTINTEGLOSS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,DAMAGELF,DAMAGELR,DAMAGERF,DAMAGERR,DAMAGETG,GLAZINGCONT,ROWIDTH1,ROWIDTH2,ROWIDTH3,ROWIDTH4,ROWIDTH5,ADAPTEQUIP,STEERINGTYPE,STEERTILTADJ,STEERTELEADJ,RIMDEFLOC,RIMDEF,CASEWGT,PSUSTRAT,VERSION
8932,26,82,1-26-2017-082-09,9,1,0,1,1,1,1,0,1,1,1,1,0,1,154,152,888,888,888,0,2,5,0,1,6,2929.00632154116000000000,10,2
9043,26,85,1-26-2017-085-03,3,2,0,1,0,1,0,0,1,0,1,0,0,1,138,128,888,888,888,0,4,1,5,0,88,285.16876480189000000000,10,2
9044,26,86,1-26-2017-086-07,7,2,0,1,1,1,1,1,1,1,1,1,1,0,164,160,164,888,888,0,2,3,0,0,88,1077.53586324881000000000,10,2
9055,26,87,1-26-2017-087-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,2,3,0,0,88,902.93542359800900000000,10,2
9055,26,87,1-26-2017-087-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,2,4,0,0,88,902.93542359800900000000,10,2
9071,26,88,1-26-2017-088-06,6,1,0,1,0,1,0,0,1,0,1,0,0,0,150,136,888,888,888,0,9,9,9,0,88,702.74558097951800000000,10,2
6114,27,1,1-27-2017-001-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,154,148,888,888,888,0,4,5,5,0,88,2072.96617929403000000000,3,2
6489,27,2,1-27-2017-002-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,4,3,1,0,88,78.53530899385370000000,3,2
6668,27,3,1-27-2017-003-06,6,1,0,1,1,1,2,0,1,1,1,1,0,0,150,148,888,888,888,0,4,1,5,0,88,150.14506920584600000000,3,2
6668,27,3,1-27-2017-003-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,153,152,888,888,888,0,2,1,0,0,88,150.14506920584600000000,3,2
6815,27,4,1-27-2017-004-06,6,1,0,1,0,1,0,0,1,0,1,0,0,0,146,888,888,888,888,0,1,0,0,0,88,189.54155867550900000000,3,2
6815,27,4,1-27-2017-004-06,6,2,0,1,1,1,1,2,1,1,1,1,1,0,140,140,888,888,888,0,4,1,5,0,88,189.54155867550900000000,3,2
6981,27,5,1-27-2017-005-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,3,0,0,88,306.01157122615600000000,3,2
6981,27,5,1-27-2017-005-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,145,144,888,888,888,0,4,2,5,0,88,306.01157122615600000000,3,2
7107,27,6,1-27-2017-006-03,3,2,0,1,1,1,1,2,1,1,1,1,1,0,138,136,888,888,888,0,4,2,2,0,88,47.23757342364120000000,3,2
7341,27,8,1-27-2017-008-07,7,1,0,1,1,2,1,1,1,1,1,1,1,0,130,130,888,888,888,0,2,3,0,0,88,1005.87137560949000000000,3,2
7359,27,9,1-27-2017-009-03,3,1,0,2,2,1,2,1,1,1,1,1,1,0,999,999,888,888,888,0,4,3,5,0,88,385.47007583550300000000,3,2
7359,27,9,1-27-2017-009-03,3,2,0,1,1,1,1,1,1,1,1,1,1,1,146,144,888,888,888,0,4,2,4,0,88,385.47007583550300000000,3,2
7432,27,10,1-27-2017-010-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,5,5,0,88,249.63189607278600000000,3,2
7432,27,10,1-27-2017-010-03,3,2,0,1,1,1,1,1,1,1,1,1,1,1,140,140,888,888,888,0,2,1,0,0,88,249.63189607278600000000,3,2
7523,27,11,1-27-2017-011-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,147,144,888,888,888,0,4,1,5,0,88,153.41156537152300000000,3,2
7617,27,13,1-27-2017-013-09,9,1,0,8,1,1,1,1,0,1,1,1,1,0,999,999,888,888,888,0,9,9,9,99,99,712.18703942628100000000,3,2
7653,27,14,1-27-2017-014-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,147,145,888,888,888,0,4,1,5,0,88,492.44417240805700000000,3,2
7704,27,15,1-27-2017-015-07,7,1,0,1,1,2,1,0,1,1,1,1,0,0,148,142,888,888,888,0,4,3,5,0,88,1229.96510879046000000000,3,2
7704,27,15,1-27-2017-015-07,7,2,0,1,1,1,1,1,1,1,1,1,1,0,145,142,888,888,888,0,4,1,2,0,88,1229.96510879046000000000,3,2
7780,27,17,1-27-2017-017-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,144,139,888,888,888,0,2,5,0,0,88,264.38672303208100000000,3,2
7780,27,17,1-27-2017-017-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,148,148,888,888,888,0,4,1,5,0,88,264.38672303208100000000,3,2
7824,27,18,1-27-2017-018-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,138,138,888,888,888,0,2,2,0,0,88,284.09756486284400000000,3,2
7890,27,19,1-27-2017-019-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,143,140,888,888,888,0,2,2,0,0,88,428.90580854237100000000,3,2
7937,27,20,1-27-2017-020-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,140,141,888,888,888,0,4,1,5,0,88,375.26543271277600000000,3,2
7996,27,21,1-27-2017-021-07,7,1,1,2,9,1,1,0,1,0,1,1,0,0,134,134,888,888,888,0,2,3,0,0,88,717.54199829009400000000,3,2
8057,27,22,1-27-2017-022-06,6,1,0,1,1,2,1,1,1,1,1,1,1,0,150,150,888,888,888,0,4,9,9,0,88,156.20174589110700000000,3,2
8129,27,23,1-27-2017-023-01,1,1,0,1,0,1,1,1,1,0,1,1,1,0,173,157,184,173,888,0,2,3,0,0,88,169.36335621310400000000,3,2
8197,27,24,1-27-2017-024-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,154,153,110,888,888,0,4,5,5,0,88,503.05311768104200000000,3,2
8249,27,25,1-27-2017-025-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,3,5,0,88,86.71960725302260000000,3,2
8349,27,26,1-27-2017-026-02,2,1,1,1,1,2,1,0,1,1,1,1,0,0,140,136,888,888,888,0,4,9,9,7,3,45.16269853089900000000,3,2
8349,27,26,1-27-2017-026-02,2,2,0,1,1,1,1,0,1,1,1,1,0,1,146,146,888,888,888,0,4,9,9,0,88,45.16269853089900000000,3,2
8442,27,27,1-27-2017-027-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,149,145,888,888,888,0,2,3,0,0,88,967.84424913776000000000,3,2
8486,27,29,1-27-2017-029-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,142,139,888,888,888,0,4,1,5,0,88,436.22930989721900000000,3,2
8555,27,30,1-27-2017-030-09,9,1,1,1,0,1,0,0,1,0,1,0,0,0,156,888,888,888,888,0,2,9,0,0,88,3566.81437327795000000000,3,2
8610,27,31,1-27-2017-031-04,4,1,0,1,1,1,1,0,1,1,1,1,0,1,133,134,888,888,888,0,1,0,0,0,88,1031.18363427330000000000,3,2
8610,27,31,1-27-2017-031-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,4,1,5,0,88,1031.18363427330000000000,3,2
8858,27,32,1-27-2017-032-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,150,149,888,888,888,0,2,2,0,0,88,353.95871713570300000000,3,2
8935,27,33,1-27-2017-033-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,143,140,888,888,888,0,2,1,0,0,88,285.84802253389900000000,3,2
6148,28,1,1-28-2017-001-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,129,126,888,888,888,0,2,1,0,0,88,204.80049462017300000000,3,2
6164,28,2,1-28-2017-002-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,135,132,888,888,888,0,2,2,0,0,88,217.97160040296500000000,3,2
6248,28,3,1-28-2017-003-08,8,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,2,5,0,1,3,115.39700389055000000000,3,2
6249,28,4,1-28-2017-004-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,2,1,0,0,88,399.52024034193200000000,3,2
6297,28,5,1-28-2017-005-08,8,1,0,1,1,1,1,0,1,1,1,1,0,1,146,144,888,888,888,0,2,1,0,0,88,822.52828887404300000000,3,2
6343,28,6,1-28-2017-006-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,139,138,888,888,888,0,4,1,4,0,88,341.02631606178800000000,3,2
6382,28,7,1-28-2017-007-03,3,1,0,1,1,1,2,0,1,1,1,1,0,0,148,149,888,888,888,0,2,3,0,0,88,302.81406404301900000000,3,2
6382,28,7,1-28-2017-007-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,156,157,110,888,888,0,4,1,1,0,88,302.81406404301900000000,3,2
6429,28,8,1-28-2017-008-01,1,1,0,3,3,1,1,1,3,3,1,1,1,1,158,162,134,888,888,0,2,1,0,0,88,180.15142714186900000000,3,2
6476,28,9,1-28-2017-009-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,4,1,5,0,88,282.49805502538200000000,3,2
6562,28,11,1-28-2017-011-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,160,167,159,888,888,0,2,1,0,0,88,168.25297498927800000000,3,2
6562,28,11,1-28-2017-011-07,7,2,0,1,1,1,2,1,1,1,1,1,1,0,147,140,888,888,888,0,4,1,3,0,88,168.25297498927800000000,3,2
6567,28,12,1-28-2017-012-10,10,1,0,1,0,1,0,1,1,0,1,0,1,0,131,134,888,888,888,0,1,0,0,0,88,2590.76862324372000000000,3,2
6617,28,13,1-28-2017-013-02,2,1,1,2,2,1,1,1,1,1,1,1,1,9,160,160,888,888,888,0,2,1,0,0,88,88.08956607777790000000,3,2
6663,28,14,1-28-2017-014-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,142,138,888,888,888,0,2,1,0,0,88,483.89166140437000000000,3,2
6740,28,16,1-28-2017-016-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,144,142,888,888,888,0,4,4,3,0,88,564.74371478693300000000,3,2
6782,28,17,1-28-2017-017-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,138,138,888,888,888,0,2,1,0,0,88,69.88546716578510000000,3,2
6811,28,18,1-28-2017-018-06,6,1,0,1,1,1,1,1,1,1,1,1,1,1,143,141,888,888,888,0,2,1,0,0,88,185.20971671486200000000,3,2
6855,28,19,1-28-2017-019-06,6,1,1,1,2,2,2,2,1,1,1,1,1,0,136,136,888,888,888,0,2,5,0,0,88,154.88947779631600000000,3,2
6893,28,20,1-28-2017-020-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,148,142,888,888,888,0,4,1,1,0,88,444.76393519551900000000,3,2
6942,28,21,1-28-2017-021-08,8,2,0,1,1,1,2,0,1,1,1,1,0,0,157,148,888,888,888,0,4,3,5,0,88,152.57375363001700000000,3,2
6974,28,22,1-28-2017-022-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,168,167,888,888,888,0,2,2,0,0,88,823.37244279185500000000,3,2
7008,28,23,1-28-2017-023-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,148,149,888,888,888,0,2,5,0,0,88,724.06067030216800000000,3,2
7043,28,24,1-28-2017-024-06,6,1,0,1,1,1,1,0,1,1,1,1,0,1,142,145,888,888,888,0,2,5,0,0,88,108.49822717474500000000,3,2
7043,28,24,1-28-2017-024-06,6,2,0,1,1,1,1,0,1,1,1,1,0,1,166,165,888,888,888,0,2,3,0,0,88,108.49822717474500000000,3,2
7044,28,25,1-28-2017-025-04,4,1,0,1,0,1,1,1,1,0,1,1,1,0,171,888,888,888,888,0,4,1,5,0,88,289.37797787786400000000,3,2
7097,28,26,1-28-2017-026-02,2,1,0,1,1,1,1,0,1,1,1,1,0,1,141,136,888,888,888,0,2,1,0,0,88,81.13717102787040000000,3,2
7097,28,26,1-28-2017-026-02,2,2,0,8,0,8,0,1,0,0,0,0,1,1,148,148,888,888,888,0,2,1,0,1,8,81.13717102787040000000,3,2
7146,28,27,1-28-2017-027-06,6,1,0,1,1,1,1,1,1,1,1,1,1,9,999,999,888,888,888,9,9,9,9,99,99,169.12956008194300000000,3,2
7146,28,27,1-28-2017-027-06,6,2,0,1,1,1,2,0,1,1,1,1,0,0,146,144,888,888,888,0,4,9,9,0,88,169.12956008194300000000,3,2
7147,28,28,1-28-2017-028-04,4,1,0,1,0,1,0,0,1,0,1,0,0,0,140,133,888,888,888,0,4,2,5,0,88,451.08912256289800000000,3,2
7147,28,28,1-28-2017-028-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,143,141,888,888,888,0,2,3,0,0,88,451.08912256289800000000,3,2
7147,28,28,1-28-2017-028-04,4,3,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,0,88,451.08912256289800000000,3,2
7242,28,30,1-28-2017-030-06,6,1,0,1,2,1,1,0,1,1,1,1,0,0,143,141,888,888,888,0,4,1,5,0,88,69.88546716578510000000,3,2
7247,28,32,1-28-2017-032-01,1,1,0,9,9,1,9,0,0,0,1,0,0,9,149,145,888,888,888,0,9,9,9,9,23,116.18551682354700000000,3,2
7287,28,33,1-28-2017-033-06,6,1,1,1,1,1,2,0,1,1,1,1,0,1,168,170,888,888,888,0,2,2,0,0,88,79.41392918444080000000,3,2
7291,28,34,1-28-2017-034-06,6,2,0,1,2,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,4,1,5,0,88,311.85707879823000000000,3,2
7343,28,35,1-28-2017-035-09,9,1,0,1,0,1,0,0,1,0,1,0,0,0,116,888,888,888,888,0,1,0,0,1,2,115.28760846082600000000,3,2
7344,28,36,1-28-2017-036-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,149,148,888,888,888,0,2,1,0,0,88,331.13095900354300000000,3,2
7408,28,37,1-28-2017-037-07,7,1,0,1,0,1,0,2,1,0,1,0,1,0,138,129,888,888,888,0,2,1,0,0,88,1081.49343808104000000000,3,2
7568,28,38,1-28-2017-038-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,134,132,888,888,888,0,2,1,0,0,88,923.86985852251000000000,3,2
7640,28,39,1-28-2017-039-01,1,1,1,1,1,2,1,0,1,1,1,1,0,9,999,999,888,888,888,0,9,9,9,99,99,116.18551682354700000000,3,2
7641,28,40,1-28-2017-040-04,4,1,0,1,1,9,1,1,1,1,0,1,1,0,140,139,888,888,888,0,4,3,5,0,88,700.34994896839500000000,3,2
7702,28,42,1-28-2017-042-02,2,1,0,2,1,2,2,2,1,1,1,1,1,9,146,142,888,888,888,0,2,1,0,0,88,70.52606877123070000000,3,2
7756,28,43,1-28-2017-043-08,8,1,1,1,2,2,2,0,1,1,1,1,0,1,150,156,888,888,888,0,1,0,0,0,88,124.87171752246000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,0,3,0,9,0,0,4,0,0,0,0,1,148,154,888,888,888,0,2,9,0,5,8,128.05981891792600000000,3,2
7880,28,47,1-28-2017-047-01,1,1,0,3,1,1,1,0,3,1,1,1,0,1,140,136,888,888,888,0,4,3,5,0,88,137.69706046310000000000,3,2
7881,28,48,1-28-2017-048-01,1,1,0,2,3,3,3,0,1,8,8,8,0,1,999,999,888,888,888,0,4,1,5,0,88,137.69706046310000000000,3,2
7936,28,49,1-28-2017-049-06,6,2,0,1,2,1,1,2,1,1,1,1,1,0,137,132,888,888,888,0,2,1,0,0,88,515.53497970230400000000,3,2
7983,28,50,1-28-2017-050-08,8,1,0,2,0,1,0,2,1,0,1,0,1,1,150,150,888,888,888,0,2,2,0,0,88,151.38868649781500000000,3,2
7984,28,51,1-28-2017-051-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,147,146,888,888,888,0,4,1,1,0,88,524.12837747522500000000,3,2
8096,28,53,1-28-2017-053-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,149,151,888,888,888,0,4,1,5,0,88,174.67710264523600000000,3,2
8104,28,54,1-28-2017-054-09,9,1,0,3,0,3,0,0,5,0,5,0,0,1,154,888,888,888,888,0,1,0,0,0,88,572.42584003220600000000,3,2
8105,28,55,1-28-2017-055-06,6,1,0,2,0,1,0,0,1,0,1,0,0,0,170,888,888,888,888,0,2,5,0,5,5,120.70703915125400000000,3,2
8184,28,56,1-28-2017-056-02,2,1,1,2,1,1,1,1,1,1,1,1,1,9,146,142,133,888,888,0,2,9,0,0,88,141.96861352890900000000,3,2
8184,28,56,1-28-2017-056-02,2,2,1,2,2,1,1,0,1,1,1,1,0,9,148,144,888,888,888,0,2,9,0,0,88,141.96861352890900000000,3,2
8238,28,57,1-28-2017-057-09,9,1,0,1,0,1,0,0,1,0,1,0,0,9,142,888,888,888,888,0,1,0,0,0,88,1854.63921372180000000000,3,2
8239,28,58,1-28-2017-058-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,143,143,888,888,888,0,2,1,0,0,88,391.08648234603100000000,3,2
8354,28,59,1-28-2017-059-10,10,1,0,1,1,2,1,0,1,1,1,1,0,0,146,145,888,888,888,0,2,1,0,0,88,10040.02183771190000000000,3,2
8411,28,60,1-28-2017-060-06,6,1,1,1,1,2,2,0,1,1,1,1,0,9,148,144,888,888,888,0,4,1,4,0,88,183.16493371125500000000,3,2
8412,28,61,1-28-2017-061-03,3,1,0,1,1,1,1,1,1,1,1,1,1,1,143,139,888,888,888,0,4,1,9,6,9,120.20143800652600000000,3,2
8412,28,61,1-28-2017-061-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,141,139,888,888,888,0,4,1,5,0,88,120.20143800652600000000,3,2
8476,28,62,1-28-2017-062-03,3,1,0,2,1,1,1,0,1,1,1,1,0,9,143,144,888,888,888,0,4,1,9,0,88,383.98680625225000000000,3,2
8596,28,63,1-28-2017-063-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,168,168,888,888,888,0,2,5,0,0,88,456.03291866644000000000,3,2
8704,28,64,1-28-2017-064-09,9,1,0,1,1,1,1,0,1,1,1,1,0,1,140,139,888,888,888,0,1,0,0,9,12,3000.90381316687000000000,3,2
8799,28,65,1-28-2017-065-10,10,1,0,1,0,1,1,1,1,0,1,1,1,0,171,174,174,174,888,0,1,0,0,0,88,6202.57955857487000000000,3,2
8800,28,66,1-28-2017-066-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,145,144,888,888,888,0,4,1,5,0,88,791.66807360252500000000,3,2
8850,28,67,1-28-2017-067-05,5,1,0,1,1,1,1,0,1,1,1,1,0,1,138,132,888,888,888,0,2,1,0,0,88,104.63450295258000000000,3,2
8964,28,68,1-28-2017-068-08,8,1,0,1,2,2,2,0,1,1,1,1,0,9,135,129,888,888,888,0,2,5,0,0,88,223.41572740517600000000,3,2
8965,28,69,1-28-2017-069-01,1,1,0,1,1,1,1,0,1,1,1,1,0,1,999,999,888,888,888,0,9,9,9,99,99,116.18551682354700000000,3,2
8965,28,69,1-28-2017-069-01,1,2,0,2,2,9,9,0,1,1,0,0,0,9,999,999,888,888,888,0,2,9,0,0,88,116.18551682354700000000,3,2
9000,28,70,1-28-2017-070-06,6,1,0,2,1,1,1,0,1,1,1,1,0,0,160,159,888,888,888,0,2,1,0,0,88,369.39137247412200000000,3,2
9000,28,70,1-28-2017-070-06,6,2,1,1,1,1,1,1,1,1,1,1,1,0,145,143,888,888,888,0,2,1,0,0,88,369.39137247412200000000,3,2
6113,29,1,1-29-2017-001-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,136,888,888,888,0,4,2,4,0,88,264.06088044388300000000,2,2
6191,29,2,1-29-2017-002-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,2,4,0,88,235.12622532289100000000,2,2
6308,29,3,1-29-2017-003-10,10,2,0,1,1,1,1,0,1,1,1,1,0,0,137,137,888,888,888,0,4,2,2,0,88,20830.73511251550000000000,2,2
6351,29,4,1-29-2017-004-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,2,5,0,0,88,1696.40231086470000000000,2,2
6397,29,5,1-29-2017-005-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,4,1,5,0,88,778.69946379588700000000,2,2
6459,29,7,1-29-2017-007-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,151,140,888,888,888,0,4,5,5,0,88,931.46718589331600000000,2,2
6499,29,8,1-29-2017-008-06,6,1,0,1,1,1,1,0,1,1,1,1,0,1,168,166,888,888,888,0,2,5,0,5,99,540.08890513671200000000,2,2
6538,29,9,1-29-2017-009-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,2,1,0,0,88,2720.74723027127000000000,2,2
6538,29,9,1-29-2017-009-09,9,2,0,1,1,1,1,1,1,1,1,1,1,0,142,140,888,888,888,0,2,1,0,0,88,2720.74723027127000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,5,1,0,88,1735.62976673693000000000,2,2
6630,29,11,1-29-2017-011-05,5,1,0,2,2,1,1,0,1,1,1,1,0,0,144,130,888,888,888,0,4,2,2,0,88,152.52259181832800000000,2,2
6676,29,12,1-29-2017-012-04,4,2,0,1,2,1,1,1,1,1,1,1,1,0,146,999,888,888,888,0,4,1,2,0,88,3138.18315640294000000000,2,2
6713,29,13,1-29-2017-013-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,2,1,0,88,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,2,0,2,2,1,1,0,1,1,1,1,0,0,143,142,888,888,888,0,2,1,0,0,88,447.53324415971900000000,2,2
6748,29,14,1-29-2017-014-03,3,1,0,1,1,1,2,0,1,1,1,1,0,0,148,138,888,888,888,0,4,1,5,0,88,860.19338867189000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,140,138,888,888,888,0,2,1,0,0,88,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,0,1,1,1,2,0,1,1,1,1,0,0,142,142,888,888,888,0,2,1,0,0,88,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,3,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,2,0,0,88,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,0,1,0,1,0,1,1,0,1,0,1,0,142,128,888,888,888,0,4,1,5,0,88,1180.76502650807000000000,2,2
6824,29,16,1-29-2017-016-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,150,146,888,888,888,0,2,5,0,0,88,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,4,5,1,0,88,1318.37167531291000000000,2,2
6865,29,17,1-29-2017-017-02,2,2,0,1,1,1,1,1,1,1,1,1,1,1,148,146,888,888,888,0,4,4,3,0,88,81.43047605260140000000,2,2
6901,29,18,1-29-2017-018-06,6,1,0,2,2,1,1,0,1,1,1,1,0,0,133,138,888,888,888,0,2,2,0,3,4,704.91614497257400000000,2,2
6952,29,19,1-29-2017-019-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,146,143,888,888,888,0,4,1,1,0,88,1897.18891735628000000000,2,2
6986,29,20,1-29-2017-020-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,4,1,1,0,88,621.03092661334800000000,2,2
7029,29,21,1-29-2017-021-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,144,134,888,888,888,0,4,1,5,0,88,3569.18341899576000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,0,1,1,1,2,0,1,1,1,1,0,0,139,138,888,888,888,0,2,2,0,0,88,1716.91189081206000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,150,149,888,888,888,0,4,3,3,0,88,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,4,1,5,0,88,1810.79011176529000000000,2,2
7775,29,24,1-29-2017-024-10,10,2,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,2,0,0,88,20830.73511251550000000000,2,2
7942,29,25,1-29-2017-025-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,4,2,5,0,88,5138.60114306228000000000,2,2
8254,29,26,1-29-2017-026-06,6,1,0,1,1,2,1,0,1,1,1,1,0,1,144,144,888,888,888,0,2,9,0,0,88,856.28520130842600000000,2,2
8499,29,27,1-29-2017-027-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,142,136,888,888,888,0,4,3,3,0,88,318.29321733133500000000,2,2
8500,29,28,1-29-2017-028-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,146,144,888,888,888,0,2,3,0,0,88,617.33110873997800000000,2,2
8575,29,29,1-29-2017-029-07,7,1,0,1,1,2,2,0,1,1,1,1,0,0,148,136,888,888,888,0,4,2,4,0,88,1042.39649914025000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,144,148,888,888,888,0,2,2,0,0,88,1042.39649896721000000000,2,2
8621,29,31,1-29-2017-031-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,148,140,888,888,888,0,2,1,0,0,88,532.35999242736800000000,2,2
8621,29,31,1-29-2017-031-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,146,150,888,888,888,0,2,2,0,0,88,532.35999242736800000000,2,2
8622,29,32,1-29-2017-032-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,168,168,888,888,888,0,4,1,1,0,88,274.48248154165000000000,2,2
8734,29,33,1-29-2017-033-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,2,4,0,0,88,3138.23958322288000000000,2,2
8734,29,33,1-29-2017-033-09,9,2,0,1,0,1,0,0,1,0,1,0,0,0,140,140,888,888,888,0,2,5,0,0,88,3138.23958322288000000000,2,2
8734,29,33,1-29-2017-033-09,9,3,0,1,1,1,1,1,1,1,1,1,1,0,150,146,888,888,888,0,2,1,0,0,88,3138.23958322288000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,4,2,2,0,88,1723.79548918093000000000,2,2
8812,29,35,1-29-2017-035-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,2,2,0,88,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,4,1,9,0,88,516.92891806514400000000,2,2
8813,29,36,1-29-2017-036-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,138,144,888,888,888,0,2,5,0,0,88,8578.82685204817000000000,2,2
8875,29,37,1-29-2017-037-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,148,146,888,888,888,0,4,1,2,0,88,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,170,170,888,888,888,0,2,1,0,0,88,498.41774923419100000000,2,2
8876,29,38,1-29-2017-038-08,8,1,0,1,1,3,2,1,1,1,4,1,1,1,999,999,888,888,888,0,4,1,2,0,88,411.50862525764600000000,2,2
8967,29,39,1-29-2017-039-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,136,136,888,888,888,0,4,4,4,0,88,3382.05697688039000000000,2,2
