CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION,SEATLOC
6407,22,16,1-22-2017-016-09,9,1,13,20,30,4,1,325.05358754972500000000,12,2,13
6407,22,16,1-22-2017-016-09,9,1,14,20,16,3,3,325.05358754972500000000,12,2,23
6407,22,16,1-22-2017-016-09,9,1,15,19,11,2,1,325.05358754972500000000,12,2,23
6407,22,16,1-22-2017-016-09,9,1,16,9,11,2,3,325.05358754972500000000,12,2,23
6501,22,21,1-22-2017-021-03,3,1,1,19,10,2,1,112.45942594115200000000,12,2,12
6596,22,25,1-22-2017-025-03,3,1,1,19,5,1,1,166.37461576679500000000,12,2,23
6794,22,36,1-22-2017-036-01,1,1,1,19,25,3,1,96.89001786134840000000,12,2,11
6794,22,36,1-22-2017-036-01,1,1,2,19,23,3,1,96.89001786134840000000,12,2,12
6794,22,36,1-22-2017-036-01,1,1,3,19,6,1,1,96.89001786134840000000,12,2,13
6794,22,36,1-22-2017-036-01,1,1,4,6,6,1,1,96.89001786134840000000,12,2,11
6794,22,36,1-22-2017-036-01,1,1,5,20,29,3,1,96.89001786134840000000,12,2,11
6794,22,36,1-22-2017-036-01,1,1,6,7,33,4,1,96.89001786134840000000,12,2,11
6794,22,36,1-22-2017-036-01,1,1,7,22,30,4,1,96.89001786134840000000,12,2,11
6794,22,36,1-22-2017-036-01,1,1,8,22,25,3,1,96.89001786134840000000,12,2,12
6874,22,40,1-22-2017-040-07,7,1,1,17,4,1,3,404.02694742794100000000,12,2,11
6874,22,40,1-22-2017-040-07,7,1,2,15,12,2,3,404.02694742794100000000,12,2,21
6875,22,41,1-22-2017-041-08,8,1,1,22,999,4,1,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,2,7,999,2,3,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,3,8,999,1,3,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,4,20,999,4,1,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,5,19,999,4,1,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,6,22,999,5,1,113.69569845778500000000,12,2,12
6875,22,41,1-22-2017-041-08,8,1,7,30,999,3,1,113.69569845778500000000,12,2,11
6875,22,41,1-22-2017-041-08,8,1,8,30,999,3,1,113.69569845778500000000,12,2,12
6875,22,41,1-22-2017-041-08,8,1,9,19,999,3,1,113.69569845778500000000,12,2,12
6875,22,41,1-22-2017-041-08,8,1,10,7,999,3,3,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,11,8,999,3,3,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,12,19,999,4,1,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,13,20,999,2,1,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,14,22,999,4,1,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,15,30,999,4,1,113.69569845778500000000,12,2,13
6875,22,41,1-22-2017-041-08,8,1,16,96,999,8,8,113.69569845778500000000,12,2,88
6920,22,44,1-22-2017-044-08,8,1,1,1,999,1,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,2,2,999,1,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,3,3,999,1,2,83.04274410109830000000,12,2,12
6920,22,44,1-22-2017-044-08,8,1,4,4,999,1,2,83.04274410109830000000,12,2,13
6920,22,44,1-22-2017-044-08,8,1,5,9,9,2,3,83.04274410109830000000,12,2,23
6920,22,44,1-22-2017-044-08,8,1,6,7,15,3,1,83.04274410109830000000,12,2,13
6920,22,44,1-22-2017-044-08,8,1,7,8,14,2,1,83.04274410109830000000,12,2,23
6920,22,44,1-22-2017-044-08,8,1,8,7,999,4,3,83.04274410109830000000,12,2,23
6920,22,44,1-22-2017-044-08,8,1,9,22,999,5,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,10,22,999,6,2,83.04274410109830000000,12,2,12
6920,22,44,1-22-2017-044-08,8,1,11,22,999,3,2,83.04274410109830000000,12,2,13
6920,22,44,1-22-2017-044-08,8,1,12,24,999,3,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,13,19,10,2,1,83.04274410109830000000,12,2,22
6920,22,44,1-22-2017-044-08,8,1,14,19,10,2,1,83.04274410109830000000,12,2,23
6920,22,44,1-22-2017-044-08,8,1,15,19,50,5,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,16,19,62,6,2,83.04274410109830000000,12,2,12
6920,22,44,1-22-2017-044-08,8,1,17,19,20,3,2,83.04274410109830000000,12,2,13
6920,22,44,1-22-2017-044-08,8,1,18,25,4,1,2,83.04274410109830000000,12,2,23
6920,22,44,1-22-2017-044-08,8,1,19,35,999,6,2,83.04274410109830000000,12,2,11
6920,22,44,1-22-2017-044-08,8,1,20,35,999,6,2,83.04274410109830000000,12,2,12
6920,22,44,1-22-2017-044-08,8,1,21,35,999,6,2,83.04274410109830000000,12,2,13
6925,22,45,1-22-2017-045-07,7,1,1,35,130,6,2,144.59741615121700000000,12,2,12
6960,22,46,1-22-2017-046-01,1,1,1,7,15,3,3,96.89001786134840000000,12,2,11
6960,22,46,1-22-2017-046-01,1,1,2,20,32,4,3,96.89001786134840000000,12,2,11
6960,22,46,1-22-2017-046-01,1,1,3,16,18,3,3,96.89001786134840000000,12,2,11
6960,22,46,1-22-2017-046-01,1,1,4,8,32,4,1,96.89001786134840000000,12,2,11
6960,22,46,1-22-2017-046-01,1,1,5,14,10,2,3,96.89001786134840000000,12,2,21
6960,22,46,1-22-2017-046-01,1,1,6,20,20,3,3,96.89001786134840000000,12,2,21
6960,22,46,1-22-2017-046-01,1,1,7,9,15,3,3,96.89001786134840000000,12,2,21
6960,22,46,1-22-2017-046-01,1,1,8,7,6,1,1,96.89001786134840000000,12,2,13
6960,22,46,1-22-2017-046-01,1,1,9,19,999,3,1,96.89001786134840000000,12,2,23
6960,22,46,1-22-2017-046-01,1,1,10,19,999,4,1,96.89001786134840000000,12,2,11
6960,22,46,1-22-2017-046-01,1,1,11,35,999,4,3,96.89001786134840000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,1,7,42,4,3,109.84231520397700000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,2,8,999,3,3,109.84231520397700000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,3,1,23,3,3,109.84231520397700000000,12,2,12
7033,22,49,1-22-2017-049-01,1,1,4,6,30,4,3,109.84231520397700000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,5,2,11,2,2,109.84231520397700000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,6,3,9,2,1,109.84231520397700000000,12,2,12
7033,22,49,1-22-2017-049-01,1,1,7,4,7,1,1,109.84231520397700000000,12,2,13
7033,22,49,1-22-2017-049-01,1,1,8,12,999,4,3,109.84231520397700000000,12,2,11
7033,22,49,1-22-2017-049-01,1,1,9,18,999,4,3,109.84231520397700000000,12,2,11
7028,22,50,1-22-2017-050-01,1,1,1,7,24,3,3,109.84231520000200000000,12,2,11
7028,22,50,1-22-2017-050-01,1,1,2,15,8,2,3,109.84231520000200000000,12,2,11
7028,22,50,1-22-2017-050-01,1,1,3,15,9,2,3,109.84231520000200000000,12,2,21
7028,22,50,1-22-2017-050-01,1,1,4,20,5,1,1,109.84231520000200000000,12,2,11
7028,22,50,1-22-2017-050-01,1,1,5,20,9,2,1,109.84231520000200000000,12,2,21
7028,22,50,1-22-2017-050-01,1,1,6,22,7,1,2,109.84231520000200000000,12,2,11
7028,22,50,1-22-2017-050-01,1,1,7,22,15,3,1,109.84231520000200000000,12,2,12
7028,22,50,1-22-2017-050-01,1,1,8,22,34,4,1,109.84231520000200000000,12,2,13
7028,22,50,1-22-2017-050-01,1,1,9,29,11,2,1,109.84231520000200000000,12,2,13
7028,22,50,1-22-2017-050-01,1,1,10,20,5,1,1,109.84231520000200000000,12,2,13
7028,22,50,1-22-2017-050-01,1,1,11,20,6,1,1,109.84231520000200000000,12,2,23
7028,22,50,1-22-2017-050-01,1,1,12,25,15,3,2,109.84231520000200000000,12,2,23
7028,22,50,1-22-2017-050-01,1,1,13,19,16,3,1,109.84231520000200000000,12,2,12
7028,22,50,1-22-2017-050-01,1,1,14,32,10,2,1,109.84231520000200000000,12,2,12
7028,22,50,1-22-2017-050-01,1,1,15,8,999,1,3,109.84231520000200000000,12,2,13
7028,22,50,1-22-2017-050-01,1,1,16,8,999,1,3,109.84231520000200000000,12,2,11
7071,22,52,1-22-2017-052-01,1,1,1,17,22,3,3,96.89001786134840000000,12,2,11
7071,22,52,1-22-2017-052-01,1,1,2,8,32,4,3,96.89001786134840000000,12,2,21
7071,22,52,1-22-2017-052-01,1,1,3,24,6,1,3,96.89001786134840000000,12,2,12
7071,22,52,1-22-2017-052-01,1,1,4,6,22,3,3,96.89001786134840000000,12,2,11
7071,22,52,1-22-2017-052-01,1,1,5,19,6,1,1,96.89001786134840000000,12,2,11
7071,22,52,1-22-2017-052-01,1,1,6,29,999,3,3,96.89001786134840000000,12,2,21
7071,22,52,1-22-2017-052-01,1,1,7,96,999,8,8,96.89001786134840000000,12,2,88
7128,22,55,1-22-2017-055-06,6,2,1,33,12,2,2,151.41385169557500000000,12,2,11
7128,22,55,1-22-2017-055-06,6,2,2,17,6,1,3,151.41385169557500000000,12,2,11
7128,22,55,1-22-2017-055-06,6,2,3,24,5,1,3,151.41385169557500000000,12,2,12
7177,22,58,1-22-2017-058-03,3,2,1,13,8,2,3,99.94744475908390000000,12,2,21
7177,22,58,1-22-2017-058-03,3,2,2,13,10,2,3,99.94744475908390000000,12,2,31
7177,22,58,1-22-2017-058-03,3,2,3,13,10,2,3,99.94744475908390000000,12,2,98
7178,22,59,1-22-2017-059-01,1,1,1,14,19,3,3,92.64588156526900000000,12,2,11
7178,22,59,1-22-2017-059-01,1,1,2,1,8,2,3,92.64588156526900000000,12,2,11
7178,22,59,1-22-2017-059-01,1,1,3,20,22,3,3,92.64588156526900000000,12,2,11
7178,22,59,1-22-2017-059-01,1,1,4,7,999,1,3,92.64588156526900000000,12,2,11
7178,22,59,1-22-2017-059-01,1,1,5,8,999,1,3,92.64588156526900000000,12,2,11
7178,22,59,1-22-2017-059-01,1,1,6,9,999,1,3,92.64588156526900000000,12,2,21
7178,22,59,1-22-2017-059-01,1,1,7,13,999,2,3,92.64588156526900000000,12,2,21
7179,22,60,1-22-2017-060-09,9,1,1,7,999,1,3,707.28631868317200000000,12,2,11
7179,22,60,1-22-2017-060-09,9,1,2,20,999,1,3,707.28631868317200000000,12,2,11
7179,22,60,1-22-2017-060-09,9,1,3,8,999,1,3,707.28631868317200000000,12,2,11
7179,22,60,1-22-2017-060-09,9,1,4,19,999,1,1,707.28631868317200000000,12,2,11
7179,22,60,1-22-2017-060-09,9,1,5,19,999,1,1,707.28631868317200000000,12,2,12
7179,22,60,1-22-2017-060-09,9,1,6,19,999,2,1,707.28631868317200000000,12,2,13
7179,22,60,1-22-2017-060-09,9,1,7,7,999,2,3,707.28631868317200000000,12,2,13
7179,22,60,1-22-2017-060-09,9,1,8,8,999,1,3,707.28631868317200000000,12,2,13
7220,22,62,1-22-2017-062-01,1,1,1,1,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,2,29,999,1,1,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,3,2,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,4,3,999,1,2,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,1,5,4,999,0,2,91.25203491962530000000,12,2,13
7220,22,62,1-22-2017-062-01,1,1,6,5,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,7,5,999,1,2,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,1,8,6,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,9,7,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,1,10,96,999,8,8,91.25203491962530000000,12,2,88
7220,22,62,1-22-2017-062-01,1,2,1,1,999,1,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,2,2,999,2,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,3,5,60,5,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,4,6,999,3,3,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,5,7,999,3,3,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,6,8,999,3,3,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,7,12,999,1,3,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,8,15,999,2,3,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,9,3,999,2,2,91.25203491962530000000,12,2,11
7220,22,62,1-22-2017-062-01,1,2,10,3,999,2,2,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,2,11,1,999,1,3,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,2,12,5,999,3,2,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,2,13,24,999,2,3,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,2,14,29,999,2,3,91.25203491962530000000,12,2,12
7220,22,62,1-22-2017-062-01,1,2,15,32,999,1,3,91.25203491962530000000,12,2,13
7220,22,62,1-22-2017-062-01,1,2,16,96,999,8,8,91.25203491962530000000,12,2,88
7275,22,64,1-22-2017-064-10,10,1,1,22,4,1,1,147.61596655612600000000,12,2,13
7378,22,69,1-22-2017-069-02,2,1,1,15,11,2,3,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,1,2,6,20,3,3,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,1,3,20,2,0,1,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,1,4,2,16,3,2,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,1,1,9,2,3,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,2,15,10,2,3,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,3,6,22,3,3,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,4,20,15,3,1,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,5,7,6,1,2,57.59449533622260000000,12,2,11
7378,22,69,1-22-2017-069-02,2,2,6,20,15,3,1,57.59449533622260000000,12,2,21
7433,22,72,1-22-2017-072-09,9,1,1,20,13,2,1,366.95208876298200000000,12,2,11
7433,22,72,1-22-2017-072-09,9,1,2,19,9,2,1,366.95208876298200000000,12,2,11
7433,22,72,1-22-2017-072-09,9,1,3,7,16,3,1,366.95208876298200000000,12,2,11
7433,22,72,1-22-2017-072-09,9,1,4,19,12,2,1,366.95208876298200000000,12,2,21
7433,22,72,1-22-2017-072-09,9,1,5,8,4,1,3,366.95208876298200000000,12,2,21
7433,22,72,1-22-2017-072-09,9,1,6,19,13,2,1,366.95208876298200000000,12,2,13
7433,22,72,1-22-2017-072-09,9,1,7,20,14,2,1,366.95208876298200000000,12,2,13
7433,22,72,1-22-2017-072-09,9,1,8,7,7,1,1,366.95208876298200000000,12,2,13
7434,22,73,1-22-2017-073-03,3,1,1,21,999,3,2,52.60059946373740000000,12,2,11
7434,22,73,1-22-2017-073-03,3,1,2,21,999,4,2,52.60059946373740000000,12,2,12
7434,22,73,1-22-2017-073-03,3,1,3,21,999,4,2,52.60059946373740000000,12,2,13
7434,22,73,1-22-2017-073-03,3,1,4,7,999,2,2,52.60059946373740000000,12,2,13
7556,22,77,1-22-2017-077-03,3,1,1,16,2,0,3,85.56016526470580000000,12,2,13
7556,22,77,1-22-2017-077-03,3,1,2,16,2,0,3,85.56016526470580000000,12,2,23
7563,22,78,1-22-2017-078-04,4,1,1,99,999,9,9,175.01303869750500000000,12,2,99
7563,22,78,1-22-2017-078-04,4,2,1,99,999,9,9,175.01303869750500000000,12,2,99
7782,22,89,1-22-2017-089-06,6,1,1,33,3,1,2,72.47892167535970000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,1,20,12,2,1,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,2,6,28,3,3,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,3,5,15,3,2,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,4,7,12,2,2,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,5,2,22,3,2,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,6,3,30,4,3,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,7,14,25,3,3,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,8,22,20,3,2,125.91235583385500000000,12,2,11
7846,22,91,1-22-2017-091-08,8,1,9,22,14,2,2,125.91235583385500000000,12,2,12
7846,22,91,1-22-2017-091-08,8,1,10,96,999,8,8,125.91235583385500000000,12,2,88
7846,22,91,1-22-2017-091-08,8,2,1,6,10,2,3,125.91235583385500000000,12,2,12
7846,22,91,1-22-2017-091-08,8,2,2,6,25,3,3,125.91235583385500000000,12,2,13
7847,22,92,1-22-2017-092-02,2,1,1,19,7,1,1,54.24309970837320000000,12,2,22
7847,22,92,1-22-2017-092-02,2,2,1,31,130,6,2,54.24309970837320000000,12,2,21
7847,22,92,1-22-2017-092-02,2,2,2,34,95,6,2,54.24309970837320000000,12,2,98
7847,22,92,1-22-2017-092-02,2,2,3,13,15,3,3,54.24309970837320000000,12,2,98
7847,22,92,1-22-2017-092-02,2,2,4,31,30,4,2,54.24309970837320000000,12,2,22
7847,22,92,1-22-2017-092-02,2,2,5,24,999,2,2,54.24309970837320000000,12,2,11
7847,22,92,1-22-2017-092-02,2,2,6,96,999,8,8,54.24309970837320000000,12,2,88
7901,22,96,1-22-2017-096-09,9,1,1,6,5,1,1,382.03067566774700000000,12,2,12
7901,22,96,1-22-2017-096-09,9,1,2,15,5,1,3,382.03067566774700000000,12,2,13
7901,22,96,1-22-2017-096-09,9,1,3,6,20,3,3,382.03067566774700000000,12,2,13
7973,22,100,1-22-2017-100-10,10,1,1,8,8,2,3,1279.90483931947000000000,12,2,11
7973,22,100,1-22-2017-100-10,10,1,2,7,4,1,1,1279.90483931947000000000,12,2,11
7973,22,100,1-22-2017-100-10,10,1,3,14,3,1,3,1279.90483931947000000000,12,2,11
7973,22,100,1-22-2017-100-10,10,1,4,22,5,1,1,1279.90483931947000000000,12,2,11
7973,22,100,1-22-2017-100-10,10,1,5,2,4,1,2,1279.90483931947000000000,12,2,11
7973,22,100,1-22-2017-100-10,10,1,6,24,17,3,2,1279.90483931947000000000,12,2,11
8123,22,104,1-22-2017-104-01,1,1,1,19,6,1,1,146.18883073197500000000,12,2,11
8123,22,104,1-22-2017-104-01,1,1,2,19,6,1,1,146.18883073197500000000,12,2,12
8123,22,104,1-22-2017-104-01,1,1,3,19,8,2,1,146.18883073197500000000,12,2,13
8123,22,104,1-22-2017-104-01,1,1,4,19,6,1,1,146.18883073197500000000,12,2,21
8123,22,104,1-22-2017-104-01,1,1,5,19,6,1,1,146.18883073197500000000,12,2,22
8123,22,104,1-22-2017-104-01,1,1,6,19,8,2,1,146.18883073197500000000,12,2,23
8123,22,104,1-22-2017-104-01,1,1,7,22,999,1,1,146.18883073197500000000,12,2,11
8123,22,104,1-22-2017-104-01,1,1,8,22,999,2,1,146.18883073197500000000,12,2,12
8123,22,104,1-22-2017-104-01,1,1,9,22,999,1,1,146.18883073197500000000,12,2,13
8219,22,105,1-22-2017-105-02,2,1,1,5,8,2,2,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,1,2,2,999,2,2,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,1,3,7,999,1,3,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,1,4,12,999,1,3,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,1,5,6,999,1,1,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,2,1,32,4,1,3,54.24309970837320000000,12,2,12
8219,22,105,1-22-2017-105-02,2,2,2,1,4,1,2,54.24309970837320000000,12,2,11
8219,22,105,1-22-2017-105-02,2,2,3,2,999,1,2,54.24309970837320000000,12,2,11
8220,22,106,1-22-2017-106-09,9,1,1,19,4,1,1,1949.08373954124000000000,12,2,11
8220,22,106,1-22-2017-106-09,9,1,2,19,4,1,1,1949.08373954124000000000,12,2,12
8220,22,106,1-22-2017-106-09,9,1,3,19,3,1,1,1949.08373954124000000000,12,2,13
8220,22,106,1-22-2017-106-09,9,1,4,19,5,1,1,1949.08373954124000000000,12,2,23
8220,22,106,1-22-2017-106-09,9,1,5,19,35,4,1,1949.08373954124000000000,12,2,22
8220,22,106,1-22-2017-106-09,9,1,6,8,12,2,1,1949.08373954124000000000,12,2,13
8220,22,106,1-22-2017-106-09,9,1,7,9,20,3,3,1949.08373954124000000000,12,2,23
8375,22,109,1-22-2017-109-05,5,1,1,5,18,3,2,87.19041119697200000000,12,2,11
8375,22,109,1-22-2017-109-05,5,1,2,2,8,2,2,87.19041119697200000000,12,2,11
8375,22,109,1-22-2017-109-05,5,1,3,24,12,2,2,87.19041119697200000000,12,2,11
8375,22,109,1-22-2017-109-05,5,1,4,32,8,2,2,87.19041119697200000000,12,2,13
8375,22,109,1-22-2017-109-05,5,2,1,5,10,2,2,87.19041119697200000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,1,2,40,4,3,86.78700609320400000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,2,1,40,4,3,86.78700609320400000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,3,20,3,1,1,86.78700609320400000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,4,22,15,3,1,86.78700609320400000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,5,5,999,3,2,86.78700609320400000000,12,2,11
8425,22,110,1-22-2017-110-05,5,1,6,3,30,4,2,86.78700609320400000000,12,2,12
8425,22,110,1-22-2017-110-05,5,1,7,4,14,2,2,86.78700609320400000000,12,2,13
8425,22,110,1-22-2017-110-05,5,1,8,33,50,5,2,86.78700609320400000000,12,2,11
8506,22,111,1-22-2017-111-08,8,2,1,14,8,2,3,139.30845791933500000000,12,2,11
8506,22,111,1-22-2017-111-08,8,2,2,8,8,2,3,139.30845791933500000000,12,2,11
8720,22,117,1-22-2017-117-08,8,1,1,19,4,1,1,286.84031103618500000000,12,2,23
8720,22,117,1-22-2017-117-08,8,1,2,15,5,1,3,286.84031103618500000000,12,2,13
8720,22,117,1-22-2017-117-08,8,1,3,20,4,1,3,286.84031103618500000000,12,2,13
8814,22,118,1-22-2017-118-05,5,1,1,20,8,2,1,106.50308289546700000000,12,2,11
8814,22,118,1-22-2017-118-05,5,1,2,20,22,3,3,106.50308289546700000000,12,2,21
8814,22,118,1-22-2017-118-05,5,1,3,10,30,4,3,106.50308289546700000000,12,2,31
8814,22,118,1-22-2017-118-05,5,1,4,30,40,4,1,106.50308289546700000000,12,2,32
8814,22,118,1-22-2017-118-05,5,1,5,30,25,3,1,106.50308289546700000000,12,2,31
8814,22,118,1-22-2017-118-05,5,1,6,30,17,3,1,106.50308289546700000000,12,2,33
8814,22,118,1-22-2017-118-05,5,1,7,20,21,3,1,106.50308289546700000000,12,2,23
8814,22,118,1-22-2017-118-05,5,1,8,20,14,2,2,106.50308289546700000000,12,2,13
8814,22,118,1-22-2017-118-05,5,1,9,9,8,2,3,106.50308289546700000000,12,2,23
8814,22,118,1-22-2017-118-05,5,1,10,22,8,2,1,106.50308289546700000000,12,2,13
8814,22,118,1-22-2017-118-05,5,1,11,22,13,2,1,106.50308289546700000000,12,2,11
8877,22,119,1-22-2017-119-01,1,1,1,22,10,2,1,96.89001789784920000000,12,2,11
8877,22,119,1-22-2017-119-01,1,1,2,22,7,1,1,96.89001789784920000000,12,2,12
8877,22,119,1-22-2017-119-01,1,1,3,22,10,2,1,96.89001789784920000000,12,2,13
8877,22,119,1-22-2017-119-01,1,1,4,19,10,2,1,96.89001789784920000000,12,2,22
8877,22,119,1-22-2017-119-01,1,1,5,19,3,1,1,96.89001789784920000000,12,2,23
8877,22,119,1-22-2017-119-01,1,1,6,21,999,0,2,96.89001789784920000000,12,2,11
8877,22,119,1-22-2017-119-01,1,1,7,21,999,0,2,96.89001789784920000000,12,2,12
8877,22,119,1-22-2017-119-01,1,1,8,21,999,0,2,96.89001789784920000000,12,2,13
8877,22,119,1-22-2017-119-01,1,1,9,7,999,0,3,96.89001789784920000000,12,2,11
8877,22,119,1-22-2017-119-01,1,1,10,7,999,1,3,96.89001789784920000000,12,2,13
8877,22,119,1-22-2017-119-01,1,1,11,20,999,2,1,96.89001789784920000000,12,2,11
8877,22,119,1-22-2017-119-01,1,1,12,20,999,3,1,96.89001789784920000000,12,2,13
6384,23,11,1-23-2017-011-09,9,2,1,15,6,1,3,2053.11636469303000000000,5,2,11
6384,23,11,1-23-2017-011-09,9,2,2,29,4,1,3,2053.11636469303000000000,5,2,11
6384,23,11,1-23-2017-011-09,9,2,3,29,18,3,3,2053.11636469303000000000,5,2,21
6384,23,11,1-23-2017-011-09,9,2,4,8,7,1,3,2053.11636469303000000000,5,2,21
6384,23,11,1-23-2017-011-09,9,2,5,13,999,9,3,2053.11636469303000000000,5,2,21
6447,23,15,1-23-2017-015-10,10,1,1,4,3,1,2,1418.50836194943000000000,5,2,13
6523,23,19,1-23-2017-019-06,6,1,1,19,32,4,1,299.44176983629100000000,5,2,13
6523,23,19,1-23-2017-019-06,6,1,2,7,6,1,3,299.44176983629100000000,5,2,13
6523,23,19,1-23-2017-019-06,6,1,3,19,22,3,1,299.44176983629100000000,5,2,12
6524,23,20,1-23-2017-020-06,6,2,1,5,3,1,2,299.44176983629100000000,5,2,11
6524,23,20,1-23-2017-020-06,6,2,2,25,8,2,2,299.44176983629100000000,5,2,22
6621,23,23,1-23-2017-023-03,3,1,1,14,15,3,3,172.98289700003700000000,5,2,11
6621,23,23,1-23-2017-023-03,3,1,2,24,5,1,3,172.98289700003700000000,5,2,11
6621,23,23,1-23-2017-023-03,3,1,3,29,4,1,3,172.98289700003700000000,5,2,11
6621,23,23,1-23-2017-023-03,3,1,4,8,4,1,3,172.98289700003700000000,5,2,11
6621,23,23,1-23-2017-023-03,3,1,5,7,4,1,3,172.98289700003700000000,5,2,11
6665,23,26,1-23-2017-026-09,9,1,1,7,5,1,3,1013.57112302861000000000,5,2,11
6665,23,26,1-23-2017-026-09,9,1,2,19,35,4,1,1013.57112302861000000000,5,2,12
6665,23,26,1-23-2017-026-09,9,1,3,19,20,3,1,1013.57112302861000000000,5,2,11
6665,23,26,1-23-2017-026-09,9,1,4,21,3,1,2,1013.57112302861000000000,5,2,13
6665,23,26,1-23-2017-026-09,9,1,5,21,46,5,2,1013.57112302861000000000,5,2,12
6665,23,26,1-23-2017-026-09,9,1,6,22,23,3,2,1013.57112302861000000000,5,2,12
6665,23,26,1-23-2017-026-09,9,1,7,19,11,2,1,1013.57112302861000000000,5,2,21
6665,23,26,1-23-2017-026-09,9,1,8,19,15,3,1,1013.57112302861000000000,5,2,22
