CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
8218,26,60,1-26-2017-060-06,6,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,872.79269060565700000000,10,2
8203,26,61,1-26-2017-061-03,3,1,1,1,0,17,17,7,8,9997,9997,17,9997,9997,7,7,7,1,9995,9995,7,8,9997,9997,17,9997,9997,7,0,7,601.52033181196000000000,10,2
8386,26,65,1-26-2017-065-07,7,2,1,1,7,9995,9995,7,8,9995,9997,9997,9997,9997,0,7,7,7,9995,9995,7,8,9994,9997,9997,9997,9997,0,7,7,1489.58076062803000000000,10,2
8488,26,67,1-26-2017-067-03,3,1,1,1,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,419.72833651299900000000,10,2
8488,26,67,1-26-2017-067-03,3,1,1,2,1,30,60,7,8,9995,9995,30,9997,9997,7,7,7,0,9995,9995,1,8,67,67,30,9997,9997,7,7,7,419.72833651299900000000,10,2
8490,26,69,1-26-2017-069-04,4,1,1,1,1,10,15,7,0,0,0,3,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,1328.99402070527000000000,10,2
8614,26,72,1-26-2017-072-04,4,1,1,1,1,21,61,7,0,69,69,8,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,937.01957409940200000000,10,2
8615,26,73,1-26-2017-073-03,3,2,1,1,1,22,124,7,1,9997,9995,9994,9997,9997,7,7,7,7,22,124,7,1,9997,9995,9994,9997,9997,7,7,7,295.93336085580600000000,10,2
8616,26,74,1-26-2017-074-10,10,1,1,1,1,13,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,4594.49549379803000000000,10,2
8616,26,74,1-26-2017-074-10,10,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,4594.49549379803000000000,10,2
8616,26,74,1-26-2017-074-10,10,2,1,1,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9997,9995,9995,9997,9997,7,7,7,4594.49549379803000000000,10,2
8802,26,77,1-26-2017-077-03,3,1,1,1,1,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,1,1,2,1,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,2,1,1,1,34,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,34,9997,7,8,9997,9997,9997,9997,9997,7,7,7,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,2,1,2,1,34,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,34,9997,7,8,9997,9997,9997,9997,9997,7,7,7,544.56992031064100000000,10,2
8855,26,81,1-26-2017-081-03,3,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,810.47864107321700000000,10,2
8932,26,82,1-26-2017-082-09,9,1,1,1,0,9995,9995,7,0,9997,9997,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9997,9994,9997,9997,0,0,7,2929.00632154116000000000,10,2
9071,26,88,1-26-2017-088-06,6,1,1,1,1,6,24,7,8,9995,48,6,9997,9997,7,7,7,0,9995,9995,1,8,9995,48,6,9997,9997,7,0,7,702.74558097951800000000,10,2
9071,26,88,1-26-2017-088-06,6,1,1,2,1,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9997,9995,9997,9997,7,2,7,702.74558097951800000000,10,2
9071,26,88,1-26-2017-088-06,6,1,1,3,0,48,150,7,8,9995,9997,48,9997,9997,7,7,7,0,48,84,0,8,9995,9997,48,9997,9997,7,2,7,702.74558097951800000000,10,2
6815,27,4,1-27-2017-004-06,6,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,189.54155867550900000000,3,2
7107,27,6,1-27-2017-006-03,3,2,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,47.23757342364120000000,3,2
7341,27,8,1-27-2017-008-07,7,1,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,1005.87137560949000000000,3,2
7341,27,8,1-27-2017-008-07,7,1,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,1005.87137560949000000000,3,2
7341,27,8,1-27-2017-008-07,7,1,1,3,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,1005.87137560949000000000,3,2
7359,27,9,1-27-2017-009-03,3,1,1,1,0,9997,9997,7,8,9997,9997,9995,9997,9997,1,7,7,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,2,7,385.47007583550300000000,3,2
7359,27,9,1-27-2017-009-03,3,1,1,2,0,9995,9995,7,8,9995,9995,9995,9997,9997,1,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,2,7,385.47007583550300000000,3,2
7359,27,9,1-27-2017-009-03,3,1,1,3,0,9997,9997,7,8,9997,9997,741,9997,9997,1,7,7,1,9997,9997,7,8,9997,9997,741,9997,9997,7,2,7,385.47007583550300000000,3,2
7359,27,9,1-27-2017-009-03,3,1,1,4,0,9997,9997,7,8,1,1,1,9997,9997,1,7,7,1,9997,9997,7,8,9997,9997,1,9997,9997,7,2,7,385.47007583550300000000,3,2
7432,27,10,1-27-2017-010-03,3,1,1,1,1,23,28,7,8,9997,23,5,5,10,0,7,7,1,23,28,7,8,9997,9997,5,5,10,0,5,7,249.63189607278600000000,3,2
7432,27,10,1-27-2017-010-03,3,1,1,2,1,9997,9997,7,8,6,6,6,6,11,0,7,7,1,9997,9997,7,8,9997,9997,6,6,11,0,5,7,249.63189607278600000000,3,2
7704,27,15,1-27-2017-015-07,7,2,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,1229.96510879046000000000,3,2
7780,27,17,1-27-2017-017-03,3,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,264.38672303208100000000,3,2
7780,27,17,1-27-2017-017-03,3,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,0,7,264.38672303208100000000,3,2
7824,27,18,1-27-2017-018-06,6,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,284.09756486284400000000,3,2
7890,27,19,1-27-2017-019-04,4,1,1,1,1,68,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,428.90580854237100000000,3,2
7890,27,19,1-27-2017-019-04,4,1,1,2,1,68,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,428.90580854237100000000,3,2
7890,27,19,1-27-2017-019-04,4,2,1,1,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,428.90580854237100000000,3,2
7890,27,19,1-27-2017-019-04,4,2,1,2,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,428.90580854237100000000,3,2
7937,27,20,1-27-2017-020-04,4,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,375.26543271277600000000,3,2
7937,27,20,1-27-2017-020-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,4,7,375.26543271277600000000,3,2
7937,27,20,1-27-2017-020-04,4,2,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,375.26543271277600000000,3,2
7937,27,20,1-27-2017-020-04,4,2,1,3,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,375.26543271277600000000,3,2
8129,27,23,1-27-2017-023-01,1,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,169.36335621310400000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,503.05311768104200000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,3,7,503.05311768104200000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,3,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,503.05311768104200000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,4,7,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,7,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,503.05311768104200000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,5,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,503.05311768104200000000,3,2
8197,27,24,1-27-2017-024-07,7,1,1,6,7,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,7,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,503.05311768104200000000,3,2
8349,27,26,1-27-2017-026-02,2,2,1,1,1,12,17,7,0,0,0,9,9997,9997,0,7,7,0,0,0,1,0,30,29,0,9997,9997,7,7,7,45.16269853089900000000,3,2
8442,27,27,1-27-2017-027-09,9,2,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,967.84424913776000000000,3,2
8486,27,29,1-27-2017-029-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,436.22930989721900000000,3,2
8935,27,33,1-27-2017-033-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,285.84802253389900000000,3,2
8935,27,33,1-27-2017-033-04,4,1,1,2,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9997,9997,9997,7,7,7,285.84802253389900000000,3,2
6148,28,1,1-28-2017-001-04,4,1,1,1,1,64,184,7,8,9995,9995,64,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,64,9997,9997,7,0,7,204.80049462017300000000,3,2
6164,28,2,1-28-2017-002-06,6,1,1,1,1,9995,9995,7,8,9997,9995,9994,9997,9997,7,7,7,1,9995,9995,7,8,9997,9995,9994,9997,9997,7,7,7,217.97160040296500000000,3,2
6248,28,3,1-28-2017-003-08,8,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,115.39700389055000000000,3,2
6248,28,3,1-28-2017-003-08,8,1,1,2,0,31,46,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,115.39700389055000000000,3,2
6248,28,3,1-28-2017-003-08,8,1,1,3,0,31,46,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,115.39700389055000000000,3,2
6249,28,4,1-28-2017-004-04,4,1,1,1,1,30,47,7,8,51,51,6,6,11,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,399.52024034193200000000,3,2
6297,28,5,1-28-2017-005-08,8,1,1,1,1,36,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,36,9997,7,8,9997,9997,9997,9997,9997,7,3,7,822.52828887404300000000,3,2
6297,28,5,1-28-2017-005-08,8,1,1,2,0,36,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,36,9997,7,8,9997,9997,9997,9997,9997,7,0,7,822.52828887404300000000,3,2
6297,28,5,1-28-2017-005-08,8,1,1,3,0,36,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,36,9997,7,8,9997,9997,9997,9997,9997,7,0,7,822.52828887404300000000,3,2
6343,28,6,1-28-2017-006-03,3,2,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,341.02631606178800000000,3,2
6382,28,7,1-28-2017-007-03,3,1,1,1,0,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,302.81406404301900000000,3,2
6382,28,7,1-28-2017-007-03,3,2,1,1,1,31,48,7,8,35,35,31,31,36,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,302.81406404301900000000,3,2
6476,28,9,1-28-2017-009-06,6,1,1,1,0,40,190,7,8,9997,9997,9997,9997,9997,1,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,2,1,2,1,9995,9995,7,8,9995,9995,66,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,66,9997,9997,7,0,7,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,3,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,282.49805502538200000000,3,2
6476,28,9,1-28-2017-009-06,6,3,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,0,7,282.49805502538200000000,3,2
6562,28,11,1-28-2017-011-07,7,1,1,1,7,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,7,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,168.25297498927800000000,3,2
6617,28,13,1-28-2017-013-02,2,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,88.08956607777790000000,3,2
6617,28,13,1-28-2017-013-02,2,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,88.08956607777790000000,3,2
6782,28,17,1-28-2017-017-06,6,1,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,69.88546716578510000000,3,2
6893,28,20,1-28-2017-020-03,3,1,1,1,1,30,32,7,8,9995,32,12,9997,9997,7,7,7,0,9995,9995,1,8,9995,32,12,9997,9997,7,0,7,444.76393519551900000000,3,2
6893,28,20,1-28-2017-020-03,3,1,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,444.76393519551900000000,3,2
6942,28,21,1-28-2017-021-08,8,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,152.57375363001700000000,3,2
6974,28,22,1-28-2017-022-04,4,1,1,1,1,13,23,7,8,9995,9995,9994,9999,9997,7,7,7,0,13,23,7,8,9995,9995,9994,9999,9997,7,7,7,823.37244279185500000000,3,2
7008,28,23,1-28-2017-023-09,9,1,1,1,1,25,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,25,9997,7,8,9997,9997,9997,9997,9997,7,7,7,724.06067030216800000000,3,2
7008,28,23,1-28-2017-023-09,9,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,724.06067030216800000000,3,2
7043,28,24,1-28-2017-024-06,6,1,1,1,1,10,9997,7,8,9997,9997,9997,9997,9997,7,7,7,0,9995,9995,1,8,9997,9997,9997,9997,9997,0,7,7,108.49822717474500000000,3,2
7043,28,24,1-28-2017-024-06,6,2,1,1,1,15,135,7,8,9995,9997,15,9997,9997,0,7,7,0,15,135,0,8,9995,9997,15,9997,9997,7,2,7,108.49822717474500000000,3,2
7043,28,24,1-28-2017-024-06,6,2,1,2,1,9995,9995,7,8,9995,75,9995,9997,9997,0,7,7,0,9995,9995,0,8,9995,75,9995,9997,9997,7,2,7,108.49822717474500000000,3,2
7097,28,26,1-28-2017-026-02,2,1,1,1,1,11,9997,7,8,9995,16,11,9997,9997,0,7,7,0,9995,9995,1,0,9995,16,11,9997,9997,0,0,7,81.13717102787040000000,3,2
7146,28,27,1-28-2017-027-06,6,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,169.12956008194300000000,3,2
7146,28,27,1-28-2017-027-06,6,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,169.12956008194300000000,3,2
7242,28,30,1-28-2017-030-06,6,1,1,1,1,2,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,2,9997,7,8,9997,9997,9997,9997,9997,7,0,7,69.88546716578510000000,3,2
7242,28,30,1-28-2017-030-06,6,1,1,2,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,69.88546716578510000000,3,2
7247,28,32,1-28-2017-032-01,1,1,1,1,0,19,29,7,8,40,40,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,40,9997,9997,9997,7,5,7,116.18551682354700000000,3,2
7287,28,33,1-28-2017-033-06,6,1,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,79.41392918444080000000,3,2
7408,28,37,1-28-2017-037-07,7,1,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,3,7,1081.49343808104000000000,3,2
7408,28,37,1-28-2017-037-07,7,1,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,3,7,1081.49343808104000000000,3,2
7408,28,37,1-28-2017-037-07,7,1,1,3,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,3,7,1081.49343808104000000000,3,2
7568,28,38,1-28-2017-038-07,7,1,1,1,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9997,9995,9995,9997,9997,7,7,7,923.86985852251000000000,3,2
7641,28,40,1-28-2017-040-04,4,1,1,1,1,25,35,7,8,9997,9997,25,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,700.34994896839500000000,3,2
7756,28,43,1-28-2017-043-08,8,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,124.87171752246000000000,3,2
7756,28,43,1-28-2017-043-08,8,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,124.87171752246000000000,3,2
7810,28,46,1-28-2017-046-01,1,1,1,1,0,121,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,128.05981891792600000000,3,2
7810,28,46,1-28-2017-046-01,1,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,128.05981891792600000000,3,2
7983,28,50,1-28-2017-050-08,8,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,151.38868649781500000000,3,2
8096,28,53,1-28-2017-053-07,7,1,1,1,1,18,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,18,9997,7,8,9997,9997,9997,9997,9997,7,1,7,174.67710264523600000000,3,2
8096,28,53,1-28-2017-053-07,7,1,1,2,0,18,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,18,9997,7,8,9997,9997,9997,9997,9997,7,0,7,174.67710264523600000000,3,2
8105,28,55,1-28-2017-055-06,6,1,1,1,1,12,15,7,8,9995,12,3,9997,9997,0,7,7,0,9995,9995,1,8,9995,12,3,9997,9997,7,0,7,120.70703915125400000000,3,2
8105,28,55,1-28-2017-055-06,6,1,1,2,1,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,0,9995,9995,1,8,9995,9997,9995,9997,9997,7,0,7,120.70703915125400000000,3,2
8184,28,56,1-28-2017-056-02,2,2,1,1,0,19,119,7,8,9994,9994,9994,9999,9994,0,7,7,0,19,119,7,8,9995,9995,9994,9999,9994,0,1,7,141.96861352890900000000,3,2
8239,28,58,1-28-2017-058-06,6,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,391.08648234603100000000,3,2
8354,28,59,1-28-2017-059-10,10,1,1,1,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,7,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,10040.02183771190000000000,3,2
8411,28,60,1-28-2017-060-06,6,1,1,1,1,9995,9995,7,8,9995,69,69,9997,9997,7,7,7,1,9995,9995,0,8,69,69,69,9997,9997,7,2,7,183.16493371125500000000,3,2
8411,28,60,1-28-2017-060-06,6,1,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,183.16493371125500000000,3,2
8412,28,61,1-28-2017-061-03,3,1,1,1,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,120.20143800652600000000,3,2
8412,28,61,1-28-2017-061-03,3,1,1,2,0,15,17,7,8,9995,9995,15,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,15,9997,9997,7,7,7,120.20143800652600000000,3,2
8412,28,61,1-28-2017-061-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,120.20143800652600000000,3,2
8476,28,62,1-28-2017-062-03,3,1,1,1,1,9995,9995,7,8,250,250,250,9997,9997,7,7,7,1,9995,9995,0,8,250,250,250,9997,9997,7,7,7,383.98680625225000000000,3,2
8704,28,64,1-28-2017-064-09,9,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,3000.90381316687000000000,3,2
8704,28,64,1-28-2017-064-09,9,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,3000.90381316687000000000,3,2
8850,28,67,1-28-2017-067-05,5,1,1,1,1,36,9995,7,0,9997,9995,9994,9997,9997,7,7,7,0,36,76,0,1,9997,9995,9994,9997,9997,7,7,7,104.63450295258000000000,3,2
8850,28,67,1-28-2017-067-05,5,1,1,2,1,9995,32,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,0,8,9997,9995,9995,9997,9997,7,7,7,104.63450295258000000000,3,2
9000,28,70,1-28-2017-070-06,6,2,1,1,0,33,183,7,8,9997,9997,9997,9997,9997,0,7,7,0,33,63,7,8,9997,9997,9997,9997,9997,7,5,7,369.39137247412200000000,3,2
6113,29,1,1-29-2017-001-03,3,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,264.06088044388300000000,2,2
6113,29,1,1-29-2017-001-03,3,1,1,2,0,7,17,7,8,7,7,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,264.06088044388300000000,2,2
6113,29,1,1-29-2017-001-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,264.06088044388300000000,2,2
6397,29,5,1-29-2017-005-03,3,1,1,1,1,25,9997,7,8,9995,9995,25,9997,9997,0,7,7,0,9995,9995,1,0,9995,9995,25,9997,9997,0,0,7,778.69946379588700000000,2,2
6397,29,5,1-29-2017-005-03,3,3,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,778.69946379588700000000,2,2
6397,29,5,1-29-2017-005-03,3,3,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,778.69946379588700000000,2,2
6459,29,7,1-29-2017-007-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,3,7,931.46718589331600000000,2,2
6459,29,7,1-29-2017-007-04,4,2,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,931.46718589331600000000,2,2
6499,29,8,1-29-2017-008-06,6,1,1,1,0,27,9995,7,8,9995,9997,27,9997,9997,7,7,7,7,27,9995,0,8,9995,9997,27,9997,9997,7,0,7,540.08890513671200000000,2,2
6568,29,10,1-29-2017-010-04,4,1,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1735.62976673693000000000,2,2
