CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
6970,25,8,1-25-2017-008-04,4,2,LF,17,Dueler H/L 422,P245/60R18,7XVD 421 3415,4,0,1,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,LR,17,Dueler H/L 422,P245/60R18,7XVD 421 3415,4,0,1,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,RF,17,Dueler H/L 422,P245/60R18,7XVD 421,4,0,1,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,RR,17,Dueler H/L 422,P245/60R18,7XVD 421 3415,4,0,1,510.05298473612200000000,2,2
7057,25,9,1-25-2017-009-07,7,1,LF,70,Wrangler SR-a,P255/75R17,9999999999999,99,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,1,LR,70,Wrangler SR-a,P255/75R17,9999999999999,99,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,1,RF,70,Wrangler SR-a,P255/75R17,9999999999999,99,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,1,RR,70,Wrangler SR-a,P255/75R17,9999999999999,99,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,2,LF,70,Assurance,P235/65R17,M781 KD1R0816,10,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,2,LR,70,Assurance,P235/65R17,M781 KD1R0916,8,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,2,RF,69,Assurance,P235/65R17,M781 KD1R0916,10,0,1,1059.37356838841000000000,2,2
7057,25,9,1-25-2017-009-07,7,2,RR,70,Assurance,P235/65R17,M781 KD1R0916,8,0,1,1059.37356838841000000000,2,2
7292,25,10,1-25-2017-010-06,6,2,LF,998,HP1000,P225/45R18,09RR 58,2,0,1,291.37330246391400000000,2,2
7292,25,10,1-25-2017-010-06,6,2,LR,998,HP1000,P225/45R18,09RR 58,3,0,1,291.37330246391400000000,2,2
7292,25,10,1-25-2017-010-06,6,2,RF,998,HP1000,P225/45R18,09RR 58,5,0,1,291.37330246391400000000,2,2
7292,25,10,1-25-2017-010-06,6,2,RR,998,HP1000,P225/45R18,09RR 58,5,0,1,291.37330246391400000000,2,2
7293,25,11,1-25-2017-011-05,5,1,LF,998,iron man,P265/70R17,YCBP HPC,7,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,1,LR,17,dueller a/t,P265/70R17,0BT6 RHD,6,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,1,RF,998,ironman  -,P265/70R17,YCBP HPCR,5,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,1,RR,17,dueller a/t,P265/70R17,0BT6 RHP,5,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,LF,77,tera trac at II,P245/75R16,U9UY H14,6,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,LR,77,tera trac at II,P245/75R16,U9UY H14,6,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,RF,77,tera trac at II,P245/75R16,U9UY H14,4,0,1,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,RR,77,tera trac at II,P245/75R16,U9UY H14,5,0,1,44.50901185569660000000,2,2
7352,25,12,1-25-2017-012-04,4,1,LF,28,ContiPro Contact,P215/55R16,CNB3 WBPC3113,3,0,1,1846.64220332465000000000,2,2
7352,25,12,1-25-2017-012-04,4,1,LR,28,ContiPro Contact,P215/55R16,CNB3 WBPC3113,2,0,1,1846.64220332465000000000,2,2
7352,25,12,1-25-2017-012-04,4,1,RF,28,ContiPro Contact,P215/55R16,CNB3 WBPC3113,2,1,1,1846.64220332465000000000,2,2
7352,25,12,1-25-2017-012-04,4,1,RR,28,ContiPro Contact,P215/55R16,CNB3 WBPC3113,2,0,1,1846.64220332465000000000,2,2
7353,25,13,1-25-2017-013-02,2,1,LF,70,wrangler hp,P265/70R17,4BT6 F01R1616,3,1,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,1,LR,70,wrangler hp,P265/70R17,4BT6 F01R1616,3,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,1,RF,70,wrangler hp,P265/70R17,4BT6 F01R1616,6,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,1,RR,70,wrangler hp,P265/70R17,4BT6 F01R1714,6,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,2,LF,187,avid ascend,P225/60R17,CCFC 851 4215,5,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,2,LR,187,avid ascend,P225/60R17,CCFC 851 4315,5,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,2,RF,187,avid ascend,P225/60R17,CCFC 851 4315,5,0,1,59.23580870395590000000,2,2
7353,25,13,1-25-2017-013-02,2,2,RR,187,avid ascend,P225/60R17,CCFC 851 4215,4,0,1,59.23580870395590000000,2,2
7416,25,14,1-25-2017-014-02,2,1,LF,28,contiprocontact,P215/55R18,LM0A BN7 0316,5,0,1,97.59954381317520000000,2,2
7416,25,14,1-25-2017-014-02,2,1,LR,28,contiprocontact,P215/55R18,LM0A BN7 0316,4,0,1,97.59954381317520000000,2,2
7416,25,14,1-25-2017-014-02,2,1,RF,28,contiprocontact,P215/55R18,LM0A BN7 0316,6,0,1,97.59954381317520000000,2,2
7416,25,14,1-25-2017-014-02,2,1,RR,28,contiprocontact,P215/55R18,LM0A BN7 0316,4,0,1,97.59954381317520000000,2,2
7417,25,15,1-25-2017-015-05,5,1,LF,70,Ultra Grip Winter
 •
 ultra ip witer,P205/55R16,M60F PE1R3615,8,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,1,LR,70,Ultra Grip Winter
 •
 ultra ip witer,P205/55R16,M60F PE1R3615,8,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,1,RF,70,Ultra Grip Winter
 •
 ultra ip witer,P205/55R16,M60F PE1R3615,6,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,1,RR,70,Ultra Grip Winter
 •
 ultra ip witer,P205/55R16,M60F PE1R3615,8,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,LF,103,Energy Saver A/S
 . .
 . energy saver a/s,P205/65R16,B3EV 005X4111,5,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,LR,103,Energy Saver A/S
 . .
 . energy saver a/s,P205/65R16,B3EV 005X4111,5,0,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,RF,103,Energy Saver A/S
 . .
 . energy saver a/s,P205/65R16,B3EV 005X4111,5,1,1,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,RR,103,Energy Saver A/S
 . .
 . energy saver a/s,P205/65R16,B3EV 005X4111,5,0,1,148.62489423004200000000,2,2
7518,25,16,1-25-2017-016-05,5,1,LF,59,FR710,P215/60R16,W2X8 712 0314,6,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,1,LR,59,FR7110,P215/60R16,W2X8 712 2214,6,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,1,RF,59,FR710,P215/60R16,W2X8 714 0417,8,1,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,1,RR,59,FR710,P215/60R16,W2X8 712 2214,6,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,2,LF,17,Dueler H/T,P215/65R16,EMHB DML 4511,2,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,2,LR,17,Dueler H/T,P215/65R16,EMHB DML 4511,2,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,2,RF,17,Dueler H/T,P215/65R16,EMHB DML 4511,1,0,1,105.27172858668000000000,2,2
7518,25,16,1-25-2017-016-05,5,2,RR,17,Dueler H/T,P215/65R16,EMHB DML 4511,2,0,1,105.27172858668000000000,2,2
7528,25,18,1-25-2017-018-04,4,2,LF,28,contiprocontact,P205/50R17,P562 3YC 2314,4,0,1,3003.00788281761000000000,2,2
7528,25,18,1-25-2017-018-04,4,2,LR,28,contiprocontact,P205/50R17,P562 3YC 2314,4,0,1,3003.00788281761000000000,2,2
7528,25,18,1-25-2017-018-04,4,2,RF,28,contiprocontact,P205/50R17,P562 3YC 2314,4,0,1,3003.00788281761000000000,2,2
7528,25,18,1-25-2017-018-04,4,2,RR,28,contiprocontact,P205/50R17,P562 3YC 2314,4,0,1,3003.00788281761000000000,2,2
7595,25,20,1-25-2017-020-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,1,LR,98,Courser HSX TOUR,P265/75R16,UTV6 FXC,6,0,1,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,1,RF,998,Radial XTX,P265/75R16,9999999999999,5,0,1,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,1,RR,98,Courser HSX,P265/75R16,UTV6 FXC,6,0,1,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,2,LF,76,DuraPro HT,LT235/80R17,BCV5 HUH,9,1,2,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,2,LR,76,DuraPro HT,LT235/80R17,BCV5 HUH 3015,8,0,2,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,2,RF,76,DuraPro HT,LT235/80R17,BCV5 HUH,9,0,2,79.59160302730870000000,2,2
7595,25,20,1-25-2017-020-02,2,2,RR,76,DuraPro HT,LT235/80R17,BCV5 HUH 3015,8,0,2,79.59160302730870000000,2,2
7664,25,21,1-25-2017-021-02,2,1,LF,103,LTX A/T2,LT245/75R17,M343 1DBX4416,7,1,2,59.23580870395590000000,2,2
7664,25,21,1-25-2017-021-02,2,1,LR,103,LTX A/T2,LT245/75R17,M343 1DBX4416,9,0,2,59.23580870395590000000,2,2
7664,25,21,1-25-2017-021-02,2,1,RF,103,LTX A/T2,LT245/75R17,M343 1DBX4416,7,0,2,59.23580870395590000000,2,2
7664,25,21,1-25-2017-021-02,2,1,RR,103,LTX A/T2,LT245/75R17,M343 1DBX4416,8,0,2,59.23580870395590000000,2,2
7691,25,23,1-25-2017-023-04,4,2,LF,59,FR740,P185/60R15,ELCA CJJ 4416,8,0,1,1092.08885834505000000000,2,2
7691,25,23,1-25-2017-023-04,4,2,LR,59,FR740,P185/60R15,ELCA CJJ 4416,8,0,1,1092.08885834505000000000,2,2
7691,25,23,1-25-2017-023-04,4,2,RF,59,FR740,P185/60R15,ELCA CJJ 4516,8,0,1,1092.08885834505000000000,2,2
7691,25,23,1-25-2017-023-04,4,2,RR,59,FR740,P185/60R15,ELCA CJJ 4516,8,0,1,1092.08885834505000000000,2,2
7711,25,24,1-25-2017-024-01,1,1,LF,70,WRANGLER,LT265/75R16,MDW8 C21V1714,6,1,2,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,LR,70,WRANGLER,LT265/75R16,PJW8 H01V0515,9,0,2,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,RF,70,WRANGLER,LT265/75R16,PJW8 H01V3915,4,0,2,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,RR,70,WRANGLER,LT265/75R16,PJW6 H01V4015,8,0,2,94.69738684641720000000,2,2
7712,25,25,1-25-2017-025-06,6,1,LF,103,DEFENDER,P215/65R16,M30D 01AX1013,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,1,LR,103,DEFENDER,P215/65R16,M30D 01AX1013,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,1,RF,103,DEFENDER,P215/65R16,M30D 01AX1013,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,1,RR,103,DEFENDER,P215/65R16,M30D 01AX1013,3,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,2,LF,59,FR380,P205/75R15,WBUL 38A,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,2,LR,59,FR380,P205/75R15,WBUL 38A,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,2,RF,59,FR380,P205/75R15,WBUL 38A,4,0,1,781.46376473217800000000,2,2
7712,25,25,1-25-2017-025-06,6,2,RR,59,FR380,P205/75R15,WBUL 38A,4,0,1,781.46376473217800000000,2,2
7807,25,28,1-25-2017-028-04,4,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,616.45895851300100000000,2,2
7807,25,28,1-25-2017-028-04,4,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,616.45895851300100000000,2,2
7807,25,28,1-25-2017-028-04,4,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,616.45895851300100000000,2,2
7807,25,28,1-25-2017-028-04,4,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,616.45895851300100000000,2,2
7808,25,29,1-25-2017-029-06,6,1,LF,48,SIGNATURE SERIES II,P215/50R17,PJA6 KB1R1215,3,0,1,245.94538715338800000000,2,2
7808,25,29,1-25-2017-029-06,6,1,LR,103,DEFENDER,P225/55R17,B98K 123X,5,0,1,245.94538715338800000000,2,2
7808,25,29,1-25-2017-029-06,6,1,RF,48,SIGNATURE SERIES II,P215/50R17,PJA6 KB1R1315,2,1,1,245.94538715338800000000,2,2
7808,25,29,1-25-2017-029-06,6,1,RR,70,EAGLE SPORT,P215/50R17,M764 KN1R1714,3,0,1,245.94538715338800000000,2,2
7828,25,31,1-25-2017-031-06,6,2,LF,70,WRANGLER,P255/75R17,4B9C DYER2916,9,0,1,1031.34155427176000000000,2,2
7828,25,31,1-25-2017-031-06,6,2,LR,70,WRANGLER,P255/75R17,4B9C DYER2916,6,0,1,1031.34155427176000000000,2,2
7828,25,31,1-25-2017-031-06,6,2,RF,70,WRANGLER,P255/75R17,4B9C DYER2916,8,0,1,1031.34155427176000000000,2,2
7828,25,31,1-25-2017-031-06,6,2,RR,70,WRANGLER,P255/75R17,4B9C DYER2611,7,0,1,1031.34155427176000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,LF,76,VENTUS V2 CONCEPT 2,P225/50R17,BCAB YEH 1416,6,0,1,5634.41491830275000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,LR,47,PERFORMANCE IIII,P225/50R17,M640 PE1R3115,3,1,1,5634.41491830275000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,RF,76,VENTUS V2 CONCEPT 2,P225/50R17,BCAB YEH,6,0,1,5634.41491830275000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,RR,155,RS-C 2.0,P225/50R17,RM40 LDJ,6,0,1,5634.41491830275000000000,2,2
7943,25,33,1-25-2017-033-03,3,1,LF,70,EAGLE LS,P195/65R15,9999999999999,5,1,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,1,LR,70,EAGLE LS,P195/65R15,9999999999999,4,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,1,RF,70,EAGLE LS,P195/65R15,DAC6 011R4615,6,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,1,RR,70,EAGLE LS,P195/65R15,9999999999999,5,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,2,LF,70,FORTERA HL,P245/65R17,M78T CCDR4015,5,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,2,LR,70,FORTERA HL,P245/65R17,M78T CCDR4515,6,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,2,RF,70,FORTERA HL,P245/65R17,M78T CCDR4015,5,0,1,659.04618575968600000000,2,2
7943,25,33,1-25-2017-033-03,3,2,RR,70,FORTERA HL,P245/65R17,M78T CCDR4015,5,1,1,659.04618575968600000000,2,2
8199,25,37,1-25-2017-037-03,3,1,LF,70,eagle ls,P235/45R18,M6FU JN3R0217,2,0,1,200.65966155622700000000,2,2
8199,25,37,1-25-2017-037-03,3,1,LR,70,eagle ls,P235/45R18,M6FU JN3R1016,4,0,1,200.65966155622700000000,2,2
8199,25,37,1-25-2017-037-03,3,1,RF,70,eagle ls,P235/45R18,M6FU JN3R1016,3,0,1,200.65966155622700000000,2,2
8199,25,37,1-25-2017-037-03,3,1,RR,70,eagle ls,P235/45R18,M6FU JN3R1216,4,0,1,200.65966155622700000000,2,2
8352,25,41,1-25-2017-041-10,10,2,LF,47,performance,P205/60R16,M6XW PK1R3816,6,0,1,2532.22076355816000000000,2,2
8352,25,41,1-25-2017-041-10,10,2,LR,47,performance,P205/60R16,PJXW NK1R1715,3,0,1,2532.22076355816000000000,2,2
8352,25,41,1-25-2017-041-10,10,2,RF,47,performance,P205/60R16,M6XW PK1R3816,6,0,1,2532.22076355816000000000,2,2
8352,25,41,1-25-2017-041-10,10,2,RR,47,performance,P205/60R16,PJXW NK1R1615,2,0,1,2532.22076355816000000000,2,2
8371,25,43,1-25-2017-043-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,111.40600783028100000000,2,2
8371,25,43,1-25-2017-043-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,111.40600783028100000000,2,2
8371,25,43,1-25-2017-043-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,111.40600783028100000000,2,2
8371,25,43,1-25-2017-043-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,111.40600783028100000000,2,2
8451,25,45,1-25-2017-045-05,5,1,LF,70,trailmark,P265/70R17,DAT6 JK1R2616,9,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,1,LR,70,trailmark,P265/70R17,DAT6 JK1R1116,8,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,1,RF,70,trailmark,P265/70R17,DAT6 JK1R1116,8,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,1,RR,70,trailmark,P265/70R17,DAT6 JK1R2516,8,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,2,LF,998,zxv4,P225/55R18,YJLW TAU11415,5,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,2,LR,17,ECOPIA,P215/55R18,V6E2 EC0 4215,4,0,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,2,RF,998,ZXV4,P225/55R18,YJLW TAU11016,4,1,1,180.29805951285100000000,2,2
8451,25,45,1-25-2017-045-05,5,2,RR,17,ECOPIA,P215/55R18,V6E2 EC0 4215,4,0,1,180.29805951285100000000,2,2
8487,25,46,1-25-2017-046-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,316.67564690482100000000,2,2
8487,25,46,1-25-2017-046-01,1,1,LR,187,Geolander H/T,UNKNOWN,9999999999999,99,9,9,316.67564690482100000000,2,2
8487,25,46,1-25-2017-046-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,316.67564690482100000000,2,2
8487,25,46,1-25-2017-046-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,316.67564690482100000000,2,2
8628,25,47,1-25-2017-047-01,1,1,LF,70,assurance,P235/65R17,PJ81 LF1R3215,3,1,1,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,1,LR,47,all season,P235/65R17,PJ81 LN1R3017,7,0,1,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,1,RF,70,assurance,P235/65R17,MD81 LF1R3414,3,0,1,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,1,RR,47,all season,P235/65R17,PJ81 LN1R3017,6,0,1,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,2,LR,999,unknown,UNKNOWN,9999999999999,99,9,9,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,220.04999258550400000000,2,2
8628,25,47,1-25-2017-047-01,1,2,RR,999,unknown,UNKNOWN,9999999999999,99,9,9,220.04999258550400000000,2,2
8775,25,49,1-25-2017-049-03,3,1,LF,998,atr sport,P185/55R15,5KFP VA  1917,6,0,1,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,1,LR,998,atr sport,P185/55R15,5KFP VA  1917,6,0,1,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,1,RF,998,atr sport,P185/55R15,5KFP VA,5,0,1,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,1,RR,998,atr sport,P185/55R15,5KFP VA,7,0,1,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,254.69962889029900000000,2,2
8775,25,49,1-25-2017-049-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,254.69962889029900000000,2,2
8905,25,51,1-25-2017-051-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,2248.17585176391000000000,2,2
8905,25,51,1-25-2017-051-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,2248.17585176391000000000,2,2
8905,25,51,1-25-2017-051-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,2248.17585176391000000000,2,2
8905,25,51,1-25-2017-051-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,2248.17585176391000000000,2,2
8947,25,52,1-25-2017-052-04,4,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,4592.95463857810000000000,2,2
8947,25,52,1-25-2017-052-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,4592.95463857810000000000,2,2
8947,25,52,1-25-2017-052-04,4,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,4592.95463857810000000000,2,2
8947,25,52,1-25-2017-052-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,4592.95463857810000000000,2,2
6144,26,1,1-26-2017-001-10,10,1,LF,103,pilot hx mxm4,P245/50R17,B9LM JHMX4306,4,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,1,LR,103,pilot hx mxm4,P245/50R17,B9LM JHMX4306,4,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,1,RF,103,pilot hx mxm4,P245/50R17,B9LM JHMX,4,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,1,RR,103,pilot hx mxm4,P245/50R17,B9LM JHMX4306,4,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,2,LF,30,discoverer,P235/70R16,U94E 1BP,7,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,2,LR,30,discoverer,P235/70R16,U94E 1BP,8,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,2,RF,30,discoverer,P235/70R16,U94E 1BP,7,0,1,20830.73511251550000000000,10,2
6144,26,1,1-26-2017-001-10,10,2,RR,30,discoverer,P235/70R16,U94E 1BP,7,1,1,20830.73511251550000000000,10,2
6192,26,2,1-26-2017-002-09,9,1,LF,998,catchgregp100,P205/65R15,1P1E AAA 0116,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,1,LR,13,touring ta,P205/65R15,T7UR LV113606,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,1,RF,998,catchgregp100,P205/65R15,1P1E AAA 4315,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,1,RR,13,touring ta,P205/65R15,T7UR LV110306,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,2,LF,998,GT65A,P195/65R15,7T9N 3MHR1012,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,2,LR,998,GT65A,P195/65R15,779N 3MHR1012,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,2,RF,998,GT65A,P195/65R15,7T9N 3MHR1012,6,0,1,3498.03165471544000000000,10,2
6192,26,2,1-26-2017-002-09,9,2,RR,998,GT65A,P195/65R15,779N 3MHR1012,6,0,1,3498.03165471544000000000,10,2
6279,26,3,1-26-2017-003-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,2,LF,76,ventus v2 concept2,P185/55R16,BC35 VEH 3316,7,0,1,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,2,LR,76,ventus v2 concept2,P185/55R16,BC35 VEH 3316,7,1,1,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,2,RF,76,ventus v2 concept2,P185/55R16,BC35 VEH 3316,7,0,1,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,2,RR,76,ventus v2 concept2,P185/55R16,BC35 VEH 3316,7,1,1,217.32775268726600000000,10,2
6318,26,4,1-26-2017-004-09,9,1,LF,13,Baja Champion,P265/70R17,BFAH 7111,7,0,1,4450.78214838925000000000,10,2
6318,26,4,1-26-2017-004-09,9,1,LR,13,Baja Champion,P265/70R17,BFAH 7111,7,0,1,4450.78214838925000000000,10,2
6318,26,4,1-26-2017-004-09,9,1,RF,13,Baja Champion,P265/70R17,BFAH 7111,6,0,1,4450.78214838925000000000,10,2
6318,26,4,1-26-2017-004-09,9,1,RR,13,Baja Champion,P265/70R17,BFAH 7111,7,0,1,4450.78214838925000000000,10,2
6377,26,6,1-26-2017-006-04,4,1,LF,155,rsc 2.0,P215/55R17,RM3R LDJ 4215,6,9,1,3522.06508047726000000000,10,2
6377,26,6,1-26-2017-006-04,4,1,LR,17,ecopia,P215/55R17,0B3R E26 3314,4,0,1,3522.06508047726000000000,10,2
6377,26,6,1-26-2017-006-04,4,1,RF,155,rsc 2.0,P215/55R17,RM3R LDJ 4715,6,0,1,3522.06508047726000000000,10,2
6377,26,6,1-26-2017-006-04,4,1,RR,17,ecopia,P215/55R17,0B3R E26 3414,4,0,1,3522.06508047726000000000,10,2
6418,26,7,1-26-2017-007-06,6,1,LF,70,wrangler st,P225/75R16,M671 EYER5114,2,0,1,2711.20999557033000000000,10,2
6418,26,7,1-26-2017-007-06,6,1,LR,70,wrangler st,P225/75R16,M671 EYER2413,3,0,1,2711.20999557033000000000,10,2
6418,26,7,1-26-2017-007-06,6,1,RF,115,roadian ht,P225/75R16,8EXW,3,0,1,2711.20999557033000000000,10,2
