CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,TOWSTAT,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,CASEWGT,PSUSTRAT,VERSION
7202,10,28,1-10-2017-028-03,3,1,KNDPBCA25D75,17,63,401,2013,14,3,14,0,1,F,1,1582,5,0,1,1,1,89,1,0,0,995,0,0,0,45410,1,2,0,2,4,1,2,1,1,1,1,3,0,0,1,8,0,0,3,1,1,2,11,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,13,2,0,1,1,0,3,0,998,224.66131530031300000000,4,2
7252,10,29,1-10-2017-029-05,5,1,2G2WS5226412,17,22,20,2004,4,1,4,0,1,F,2,1577,5,0,1,1,1,56,1,0,0,995,0,0,0,45405,2,2,2,2,2,1,2,2,1,1,1,2,0,0,3,2,1,2,1,0,1,4,66,1,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,350,260,0,0,0,1,1,25,-19,-16,59866,998,-122,23,0,1,2,4,0,4,0,995,50.22440395887630000000,4,2
7252,10,29,1-10-2017-029-05,5,2,5NMSG13D89H3,17,55,401,2009,14,3,14,0,1,L,1,1724,5,0,1,1,1,56,1,0,0,995,0,0,0,45458,2,2,2,1,2,1,2,2,1,1,0,4,0,0,3,2,1,2,1,0,1,4,66,1,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,260,350,0,0,0,1,1,22,-14,17,47152,998,14,25,0,1,3,10,1,3,0,995,50.22440395887630000000,4,2
7295,10,30,1-10-2017-030-06,6,1,1HGCM56715A0,17,37,32,2005,4,1,3,0,1,F,1,1389,5,0,1,1,1,56,1,0,0,995,0,0,0,45458,1,2,2,1,2,1,2,2,1,1,1,2,0,0,1,2,2,2,3,0,1,4,67,1,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,20,240,0,1,0,1,1,17,-15,-9,24912,998,-143,15,0,4,1,1,0,6,0,995,310.41777074870400000000,4,2
7295,10,30,1-10-2017-030-06,6,2,5N1AA0NC1BN6,17,35,421,2011,15,3,15,0,1,F,1,2652,5,0,1,1,1,56,1,0,0,995,0,0,0,45459,1,2,2,2,2,1,2,2,1,1,1,2,0,0,1,2,2,2,1,0,11,2,15,1,1,2,4,K,82,0,0,0,0,0,0,0,0,0,0,240,20,0,1,0,1,1,9,-9,2,20889,998,93,12,0,4,1,3,0,4,0,995,310.41777074870400000000,4,2
7345,10,31,1-10-2017-031-04,4,1,1G11B5SL3EF1,17,20,37,2014,4,1,3,0,1,F,9,1620,5,0,1,1,1,40,1,8,0,995,0,7,0,99999,9,9,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,1,1,2,10,99,9,2,3,I,64,0,0,0,0,0,0,0,0,0,0,350,180,0,0,0,1,5,999,999,999,9999999,999,999,14,0,0,0,0,0,99,0,995,1650.22234645847000000000,4,2
7345,10,31,1-10-2017-031-04,4,2,999999999999,99,99,999,9999,99,10,99,99,1,L,9,,,,,,0,40,1,8,0,995,0,7,0,99999,9,9,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,0,1,4,62,99,9,1,3,I,65,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,1650.22234645847000000000,4,2
7414,10,32,1-10-2017-032-05,5,1,1G8ZS57N48F2,17,24,9,2008,4,1,4,0,1,L,1,1654,5,9999,9,0,1,40,1,0,0,995,0,0,0,45401,1,2,0,3,2,1,2,1,1,2,0,3,0,0,1,1,0,0,1,1,6,2,10,1,1,2,2,F,47,0,0,0,0,0,0,0,0,0,0,40,90,0,0,0,1,3,8,5,6,9068,998,159,8,0,4,0,0,0,0,0,995,62.63225049926320000000,4,2
7414,10,32,1-10-2017-032-05,5,2,1G1JB5SH9C41,17,20,28,2012,4,1,1,0,1,F,1,1237,5,0,1,1,1,40,1,0,0,995,0,0,0,45401,1,2,0,3,2,2,2,1,1,2,3,0,0,0,1,1,0,0,1,0,1,4,60,7,1,1,2,F,45,0,0,0,0,0,0,0,0,0,0,90,40,0,0,0,1,3,10,-8,-6,9657,998,-74,12,0,4,1,1,0,4,0,995,62.63225049926320000000,4,2
7414,10,32,1-10-2017-032-05,5,3,2C3KA53G86H3,17,6,51,2006,4,1,5,0,2,R,1,1708,5,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,62.63225049926320000000,4,2
7514,10,33,1-10-2017-033-10,10,1,4T1BG28K5YU6,17,49,40,2000,4,1,3,0,1,F,1,1360,5,0,1,1,1,56,1,0,0,995,0,0,0,45449,5,2,2,2,2,2,2,1,1,1,3,0,0,0,1,1,1,2,1,0,1,3,50,1,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,1,3,17,-17,0,13741,998,-19,16,0,1,0,0,0,0,0,995,2415.69467836758000000000,4,2
7514,10,33,1-10-2017-033-10,10,2,2C3CCAET5CH2,17,6,51,2012,4,1,5,0,1,B,9,1937,5,9999,9,0,0,56,1,0,0,995,0,0,0,45420,9,9,2,2,2,1,2,1,1,1,3,0,0,0,1,1,1,2,1,0,5,3,52,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,2415.69467836758000000000,4,2
7587,10,34,1-10-2017-034-07,7,1,1B3BD4FB7BN5,17,7,26,2011,4,1,3,0,1,F,2,1539,5,0,1,1,1,72,1,9,0,995,0,9,0,99999,9,9,0,1,2,2,2,1,3,1,3,2,0,0,1,1,0,0,9,1,14,2,12,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,1,0,2,1,32,-30,11,77307,998,74,32,0,1,99,99,0,0,0,998,424.43280550159400000000,4,2
7652,10,35,1-10-2017-035-05,5,1,KL1TD6DE2BB1,17,20,39,2011,5,1,1,0,1,L,1,1160,5,0,1,1,1,0,1,0,0,995,0,0,0,45410,1,2,3,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,0,10,2,16,1,1,1,4,K,78,0,0,0,0,0,0,0,0,0,0,130,185,0,0,0,1,1,12,4,11,5300,998,-93,8,0,1,3,10,1,3,0,995,46.58601633291680000000,4,2
7652,10,35,1-10-2017-035-05,5,2,2G1WB5EK1A12,17,20,2,2010,4,1,4,0,1,F,1,1613,5,0,1,2,0,56,1,0,0,995,0,0,0,45410,9,9,3,1,2,1,2,1,1,1,0,3,0,0,1,1,0,0,9,0,1,4,70,1,1,1,4,K,79,0,0,0,0,0,0,0,0,0,0,185,130,0,0,0,1,1,8,-7,-3,11091,998,-84,11,0,1,95,95,95,95,0,995,46.58601633291680000000,4,2
7703,10,36,1-10-2017-036-08,8,1,1Y1SK5281WZ4,17,20,32,1998,4,1,1,0,1,F,2,1384,8,0,1,1,1,56,1,0,0,995,0,0,0,45403,9,9,0,1,2,1,2,1,1,1,0,2,0,0,3,1,0,0,1,1,1,2,12,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,280,270,0,0,0,2,1,38,-37,-7,129329,998,-42,48,0,1,9,97,0,8,0,995,120.86531935691100000000,4,2
7703,10,36,1-10-2017-036-08,8,2,5NPE34AF2FH0,17,55,33,2015,4,1,4,0,2,F,9,1475,5,9999,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,120.86531935691100000000,4,2
7703,10,36,1-10-2017-036-08,8,3,1D7HU18NX4S7,17,7,482,2004,34,5,31,0,2,B,1,2333,5,46,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,120.86531935691100000000,4,2
7759,10,37,1-10-2017-037-05,5,1,2G1WH52K1392,17,20,2,2003,4,1,4,0,1,R,3,1552,5,0,1,1,1,64,1,0,0,995,0,0,0,45426,2,9,2,1,2,1,2,1,3,1,0,3,0,0,1,1,1,2,9,1,14,1,8,7,4,4,6,M,98,0,0,0,0,0,0,0,0,0,0,215,145,0,0,0,2,1,56,0,-56,454666,998,122,66,0,2,9,97,0,8,0,995,41.58524342044350000000,4,2
7759,10,37,1-10-2017-037-05,5,2,1GNDS13S8822,17,20,403,2008,14,3,14,0,1,F,3,2052,5,0,1,1,1,64,1,0,0,995,0,0,0,45417,2,2,2,1,3,1,2,1,2,1,0,3,0,0,1,1,1,2,1,0,14,3,54,1,1,2,6,M,98,0,0,0,0,0,0,0,0,0,0,145,215,0,0,0,2,1,43,-41,15,59885,998,72,24,0,2,2,5,0,3,0,995,41.58524342044350000000,4,2
7826,10,38,1-10-2017-038-07,7,1,JH4CU26609C0,17,54,39,2009,4,1,3,0,1,F,1,1445,5,0,1,1,1,56,1,0,0,995,0,0,0,45401,9,9,2,1,4,1,2,1,1,1,0,2,0,0,1,8,1,2,1,0,1,2,17,99,1,2,5,L,88,0,0,0,0,0,0,0,0,0,0,170,70,0,0,0,1,3,16,-15,-6,11656,998,-11,14,0,4,0,0,0,0,0,995,319.93066647553500000000,4,2
7826,10,38,1-10-2017-038-07,7,2,1MELM6532VK6,17,14,37,1997,4,1,3,0,1,L,1,1303,5,9999,9,0,1,56,1,0,0,995,0,0,0,45401,1,2,2,2,4,1,2,1,1,1,0,1,0,0,1,8,0,0,1,0,1,2,17,1,1,2,5,L,89,0,0,0,0,0,0,0,0,0,0,70,170,0,0,0,1,3,18,-9,16,27041,998,-79,20,0,4,0,0,0,0,0,995,319.93066647553500000000,4,2
7888,10,39,1-10-2017-039-02,2,1,1G1ZC5E09CF2,17,20,37,2012,4,1,4,0,1,L,1,1551,5,0,1,1,1,80,1,0,0,995,0,0,0,45401,9,9,2,5,5,2,2,1,1,1,3,2,0,0,1,1,0,0,9,1,1,2,10,8,1,2,3,I,64,0,0,0,0,0,0,0,0,0,0,120,260,0,0,0,1,1,15,-14,5,28396,998,-81,17,0,1,9,97,0,8,0,995,46.34288220449190000000,4,2
7888,10,39,1-10-2017-039-02,2,2,KNADM5A32E63,17,63,32,2014,5,1,2,0,1,F,1,1163,5,0,1,5,1,80,1,0,0,995,0,0,0,45401,9,9,0,5,5,2,2,1,1,1,3,2,0,0,1,1,0,0,9,1,1,4,62,3,1,2,3,I,65,0,0,0,0,0,0,0,0,0,0,260,120,0,0,0,1,1,19,-18,-6,25897,998,-97,17,0,1,9,97,0,8,0,995,46.34288220449190000000,4,2
7888,10,39,1-10-2017-039-02,2,3,1C3CCBCG4EN1,17,6,18,2014,4,1,3,0,1,R,9,1544,5,9999,9,0,0,80,1,0,0,995,0,0,0,45401,9,9,2,5,5,3,2,1,1,1,4,4,0,0,1,1,2,2,9,0,5,3,54,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,90,320,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,46.34288220449190000000,4,2
7931,10,40,1-10-2017-040-06,6,1,1HGFA16568L0,17,37,31,2008,4,1,3,0,1,F,2,1199,5,0,1,1,1,40,1,0,0,995,0,0,0,45403,2,2,0,1,2,1,3,1,1,2,0,0,0,0,3,1,0,0,3,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,1,1,1,1,35,-35,0,70136,998,45,35,0,1,1,1,0,0,0,998,1655.85275190167000000000,4,2
7979,10,41,1-10-2017-041-09,9,1,2CNDL63F4762,17,20,404,2007,14,3,14,0,1,F,2,1660,5,0,1,1,1,56,1,1,2,996,1,0,0,45403,9,9,2,4,3,1,2,1,1,1,0,2,0,0,3,1,0,0,9,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,1,0,1,11,999,999,999,9999999,999,999,999,7,0,9,97,0,8,0,998,2538.15212103402000000000,4,2
8068,10,42,1-10-2017-042-04,4,1,2C3CA5CV4AH2,17,6,51,2010,4,1,5,0,1,F,1,1706,5,0,1,1,1,56,1,0,0,995,0,0,0,45406,2,2,2,1,3,2,2,1,1,1,3,2,0,0,1,1,0,0,1,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,1,3,15,-15,0,16230,998,-61,14,0,4,1,1,0,0,0,995,340.54286884701600000000,4,2
8068,10,42,1-10-2017-042-04,4,2,1GNSKCKC5GR1,17,20,421,2016,15,3,15,0,1,B,1,2408,5,0,1,3,1,56,1,0,0,995,0,0,0,45419,9,9,2,1,3,2,2,1,1,1,3,2,0,0,1,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,1,3,11,11,0,12383,998,0,11,0,4,0,0,0,0,0,995,340.54286884701600000000,4,2
8181,10,44,1-10-2017-044-09,9,1,2G1WC5818694,17,20,2,2006,4,1,4,0,1,L,9,1630,5,9999,9,0,1,56,1,0,0,995,0,0,0,45401,9,9,2,4,4,2,2,2,1,2,3,2,0,0,1,8,0,0,9,0,11,2,15,99,9,1,4,J,72,0,0,0,0,0,0,0,0,0,0,310,330,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,280.29553550113300000000,4,2
8181,10,44,1-10-2017-044-09,9,2,2FAHP71V48X1,17,12,16,2006,4,1,4,5,1,F,1,1900,5,0,1,1,1,56,1,0,0,995,0,0,0,99999,9,9,2,4,4,2,2,2,1,2,3,2,0,0,1,8,0,0,9,1,1,4,61,99,1,2,4,J,73,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,2,1,16,-16,0,23051,998,-58,16,0,4,9,97,0,8,0,998,280.29553550113300000000,4,2
8204,10,45,1-10-2017-045-03,3,1,2T1BURHE8EC1,17,49,32,2014,4,1,3,0,1,F,1,1290,5,0,1,1,1,56,1,0,0,995,0,0,0,45414,9,9,2,4,2,1,2,1,1,1,0,0,0,0,2,1,2,2,9,0,11,2,15,99,1,1,4,K,80,0,0,0,0,0,0,0,0,0,0,80,230,0,0,0,1,1,22,-14,17,50644,998,134,22,0,4,99,99,0,0,0,995,152.96440682076200000000,4,2
8204,10,45,1-10-2017-045-03,3,2,1GTEC19V71Z2,17,23,481,2001,34,5,31,0,1,F,9,9999,9,9999,9,0,1,56,1,0,0,995,0,0,0,45429,9,9,2,4,3,1,2,1,1,1,1,2,0,0,2,1,0,0,9,0,1,4,67,99,9,1,4,K,81,0,0,0,0,0,0,0,0,0,0,230,80,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,99,0,995,152.96440682076200000000,4,2
8245,10,46,1-10-2017-046-03,3,1,2GNALAEK9F11,17,20,404,2015,14,3,14,0,1,R,9,1706,5,9999,9,0,1,56,1,1,2,996,1,0,0,45426,9,9,1,4,4,2,2,1,1,1,1,2,0,0,1,1,1,2,2,0,11,2,15,99,9,1,4,J,68,0,0,0,0,0,0,0,0,0,0,310,180,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,9,97,0,8,0,995,125.04034512614800000000,4,2
8245,10,46,1-10-2017-046-03,3,2,3GKEC16R5TG5,17,23,431,1996,16,3,16,0,1,F,9,2239,9,9999,9,0,0,56,1,0,0,995,0,0,0,45401,9,9,1,1,3,1,2,1,1,1,1,2,0,0,1,1,1,2,9,0,1,4,62,99,9,1,4,J,69,0,0,0,0,0,0,0,0,0,0,180,310,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,125.04034512614800000000,4,2
8394,10,48,1-10-2017-048-03,3,1,1G8ZS57B98F2,17,24,9,2008,4,1,4,0,1,T,9,1601,5,9999,9,0,1,56,1,0,0,995,0,0,0,45406,9,9,2,4,4,2,2,1,1,1,0,3,0,0,3,1,0,0,9,0,1,3,53,99,9,1,6,M,98,1,2,2,5,1,1,61,1,2,999,997,997,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,8,3,997,110.88588488173800000000,4,2
8394,10,48,1-10-2017-048-03,3,2,1C4RJFAG1EC4,17,2,422,2014,15,3,15,0,1,F,9,2121,5,9999,9,0,1,56,1,0,0,995,0,0,0,45458,9,9,2,4,4,1,2,1,1,1,0,3,0,0,3,1,0,0,9,1,1,2,13,99,9,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,8,0,998,110.88588488173800000000,4,2
8413,10,49,1-10-2017-049-03,3,1,1FAHP2KT2EG1,17,12,17,2014,4,1,4,0,1,R,2,1918,5,0,1,1,1,89,1,1,2,996,1,1,0,45417,9,9,0,2,2,1,2,1,3,1,1,3,0,0,3,8,0,0,9,1,14,1,6,99,9,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,6,3,10,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,998,157.20339285080300000000,4,2
8477,10,50,1-10-2017-050-09,9,1,2G1WF52E9Y92,17,20,2,2000,4,1,4,0,1,R,2,1540,5,9999,9,1,1,64,1,0,0,995,0,0,0,45415,2,9,0,1,2,2,2,1,3,1,3,3,0,0,1,1,0,0,1,1,6,1,6,99,4,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,2,1,10,999,999,999,9999999,999,999,32,3,0,9,97,0,8,0,998,203.90545677916600000000,4,2
8478,10,51,1-10-2017-051-04,4,1,2C3CDXDT1EH1,17,7,24,2014,4,1,5,0,1,F,1,1934,5,0,1,5,1,89,1,0,0,995,0,0,0,45424,9,9,0,2,5,3,2,1,1,2,3,3,0,0,3,1,0,0,9,0,1,3,52,99,9,1,2,D,28,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,3,10,-10,0,6369,998,-30,9,0,4,0,0,0,0,0,995,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,2,3FA6P0H75HR4,17,12,23,2017,4,1,4,0,1,F,1,1558,5,0,1,1,1,89,1,0,0,995,0,0,0,45324,1,2,0,2,5,3,2,1,1,2,3,3,0,0,3,1,0,0,1,0,2,3,53,99,9,1,2,D,29,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,3,14,-14,0,15182,998,-50,14,0,4,1,1,0,6,0,995,116.73917317886100000000,4,2
8478,10,51,1-10-2017-051-04,4,3,JM3ER2938902,17,41,53,2009,5,1,3,0,1,B,1,1683,5,9999,9,0,0,89,1,0,0,995,0,0,0,45011,9,9,0,2,5,3,2,1,1,2,3,3,0,0,3,1,0,0,9,0,5,3,52,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,2,3,13,13,0,10227,998,0,12,0,4,95,95,95,95,0,995,116.73917317886100000000,4,2
8542,10,52,1-10-2017-052-06,6,1,1G2ZG57B8941,17,22,22,2009,4,1,4,0,1,F,1,1507,5,0,1,1,1,72,1,0,0,995,0,0,0,45066,9,9,0,4,2,1,2,2,1,1,1,2,0,0,2,2,0,0,9,0,1,3,50,4,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,3,20,-20,4,13208,998,-12,15,0,4,9,97,0,5,0,995,186.43497383052800000000,4,2
8542,10,52,1-10-2017-052-06,6,2,1HGCM56623A0,17,37,32,2003,4,1,3,0,1,B,1,1389,5,9999,9,0,1,72,1,0,0,995,0,0,0,45066,9,9,0,4,2,1,2,2,1,1,1,2,0,0,2,2,0,0,9,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,22,22,0,39861,998,0,27,0,4,0,0,0,5,0,995,186.43497383052800000000,4,2
8542,10,52,1-10-2017-052-06,6,3,2T2BK1BA9FC2,17,59,403,2015,14,3,14,0,1,B,9,1970,5,9999,9,0,0,72,1,0,0,995,0,0,0,45458,9,9,0,4,2,1,2,2,1,1,1,2,0,0,2,2,0,0,9,0,5,3,53,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,186.43497383052800000000,4,2
8543,10,53,1-10-2017-053-05,5,1,2A4GP54L97R2,17,6,441,2007,20,4,20,0,1,F,9,1969,5,9999,9,0,1,89,1,1,8,997,8,0,0,45427,9,9,0,2,3,2,2,2,3,1,3,3,0,0,3,2,0,0,9,0,14,3,54,99,9,1,3,G,52,0,0,0,0,0,0,0,0,0,0,15,205,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,9,97,0,8,0,995,23.44671876714130000000,4,2
8543,10,53,1-10-2017-053-05,5,2,JTDZN3EU4C30,17,49,46,2012,5,1,4,0,1,R,9,1485,5,9999,9,0,1,89,1,0,0,995,0,0,0,45405,9,9,0,3,5,3,2,2,3,9,3,3,0,0,3,2,0,0,9,0,14,3,54,99,9,1,3,G,52,0,0,0,0,0,0,0,0,0,0,205,15,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,9,97,0,8,0,995,23.44671876714130000000,4,2
8591,10,55,1-10-2017-055-03,3,1,JF2SJADC2FH8,17,48,401,2015,14,3,14,0,1,L,9,1538,5,9999,9,0,0,105,1,0,0,995,0,0,0,45322,9,9,0,3,3,1,2,1,1,9,1,3,0,0,1,8,0,0,9,1,15,2,10,99,1,2,2,F,47,0,0,0,0,0,0,0,0,0,0,80,90,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,96.12505643122980000000,4,2
8591,10,55,1-10-2017-055-03,3,2,WBAVL1C53DVR,17,34,403,2013,14,3,14,0,1,R,9,1690,5,0,2,0,1,105,1,0,0,995,0,0,0,45356,1,2,0,3,3,2,2,1,1,9,3,3,0,0,1,8,0,0,1,0,1,4,61,1,1,1,2,F,45,0,0,0,0,0,0,0,0,0,0,90,80,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,1,1,0,4,0,995,96.12505643122980000000,4,2
8601,10,57,1-10-2017-057-07,7,1,999999999999,99,99,399,9999,9,1,9,99,1,F,9,9999,9,9999,9,0,0,56,1,8,0,995,0,7,0,99999,9,9,2,4,2,1,2,1,1,1,0,0,0,0,3,1,2,2,9,0,11,2,15,99,9,1,4,K,82,0,0,0,0,0,0,0,0,0,0,60,180,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,65.90361323404470000000,4,2
8601,10,57,1-10-2017-057-07,7,2,2CNFLNEC9B64,17,20,404,2011,14,3,14,0,1,R,9,1798,5,9999,9,0,1,56,1,0,0,995,0,0,0,45424,9,9,2,4,5,1,2,1,1,1,0,3,0,0,3,1,0,0,9,0,1,4,67,99,9,1,4,K,83,0,0,0,0,0,0,0,0,0,0,180,60,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,99,0,995,65.90361323404470000000,4,2
8609,10,58,1-10-2017-058-09,9,1,1FMRU17L9YLA,17,12,422,2000,15,3,15,0,1,F,1,2222,5,54,1,1,1,89,1,0,0,995,0,0,0,45404,9,9,0,2,4,1,1,1,1,1,1,3,0,0,1,1,0,0,9,0,1,3,52,1,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,1,3,15,-15,0,25269,998,-16,17,0,4,9,97,0,8,0,995,104.64509913880700000000,4,2
8609,10,58,1-10-2017-058-09,9,2,1A8HW58P17F5,17,6,421,2007,15,3,15,0,1,B,1,2322,5,9999,9,0,0,89,1,0,0,995,0,0,0,45405,9,9,0,2,4,1,1,1,1,1,1,3,0,0,1,1,0,0,9,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,1,3,15,15,0,17782,998,0,14,0,4,95,95,95,95,0,995,104.64509913880700000000,4,2
8776,10,61,1-10-2017-061-04,4,1,3FA6P0G7XFR2,17,12,23,2015,4,1,4,0,1,L,2,1554,5,0,1,4,1,56,1,0,0,995,0,0,0,45406,9,9,2,1,2,1,2,1,1,1,0,2,0,0,1,1,2,2,1,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,40,150,0,0,0,1,3,33,-6,32,96915,998,-42,38,0,4,0,0,0,0,0,995,36.09665610412430000000,4,2
8776,10,61,1-10-2017-061-04,4,2,1G1ZE5EB6AF3,17,20,37,2010,4,1,4,0,1,F,2,1655,5,0,1,1,1,56,1,0,0,995,0,0,0,45417,9,9,2,2,4,2,2,1,1,1,3,0,0,0,1,1,0,0,1,0,1,4,65,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,150,40,0,0,0,1,3,29,-29,5,39024,998,34,23,0,4,0,0,0,0,0,995,36.09665610412430000000,4,2
8777,10,62,1-10-2017-062-07,7,1,4T1BF1FK9CU1,17,49,40,2012,4,1,3,0,1,R,9,1441,5,9999,9,0,1,89,1,0,0,995,0,0,0,46142,9,9,0,4,2,1,2,1,1,1,1,2,0,0,5,1,0,0,9,1,11,2,15,1,1,2,4,J,68,0,0,0,0,0,0,0,0,0,0,210,90,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,39.70722521913540000000,4,2
8777,10,62,1-10-2017-062-07,7,2,1N6AD0ERXBC4,17,35,472,2011,34,5,30,0,1,F,9,1970,5,9999,9,0,1,89,1,0,0,995,0,0,0,45338,9,9,0,4,2,1,2,1,1,1,1,2,0,0,5,1,0,0,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,90,210,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,39.70722521913540000000,4,2
8786,10,63,1-10-2017-063-02,2,1,JHMCG5644XC0,17,37,32,1999,4,1,3,0,1,L,1,1370,5,0,1,1,1,56,1,0,0,995,0,0,0,45401,9,9,2,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,0,11,2,15,99,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,150,250,0,0,0,1,3,6,-3,6,4606,998,95,7,0,4,9,97,0,8,0,995,22.46197362103460000000,4,2
8786,10,63,1-10-2017-063-02,2,2,5XYKTCA6XEG4,17,63,402,2014,14,3,14,0,1,F,1,1730,5,0,1,5,1,56,1,0,0,995,0,0,0,45042,9,9,2,4,4,2,2,1,1,1,3,2,0,0,1,1,0,0,9,0,1,4,72,99,1,9,4,K,83,0,0,0,0,0,0,0,0,0,0,250,150,0,0,0,1,3,6,-5,-2,1741,998,-73,4,0,4,9,97,0,8,0,995,22.46197362103460000000,4,2
