CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,CASEWGT,PSUSTRAT,VERSION
8359,17,80,1-17-2017-080-04,4,2,,,,,,,,,,,48,44,,,133,,,,,,,,,,,,887,804.76101359,4,2
8426,17,81,1-17-2017-081-07,7,1,,,,,,,,,,,42,41,,,139,,,,,,,,,,,,887,714.05096634,4,2
8427,17,82,1-17-2017-082-04,4,1,,,,,,,,,,,20,,,,127,,,,,,,,,,,,887,634.61278331,4,2
8427,17,82,1-17-2017-082-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,634.61278331,4,2
8428,17,83,1-17-2017-083-06,6,1,,,,,,,,,,,40,40,,,106,,,,,,13,18,,11,38,,887,350.70326461,4,2
8504,17,84,1-17-2017-084-04,4,1,,,,,,,,332,,,,,,,,,,,,,8,24,126,,,,887,1633.4636648,4,2
8504,17,84,1-17-2017-084-04,4,2,,,,,,,,343,,,32,65,,,129,,,887,887,887,8,17,,,,,,1633.4636648,4,2
8505,17,85,1-17-2017-085-05,5,1,,,,,,,,,,,40,42,,,,,,,,,,,,,,,887,79.316079561,4,2
8573,17,86,1-17-2017-086-01,1,1,,,,,,,,,,,,,,,121,89,,,,,,,,,,,887,222.27511247,4,2
8624,17,87,1-17-2017-087-10,10,1,,,,,,,,,,,44,44,,,102,,,,,,,,,,,,887,2732.0552656,4,2
8625,17,88,1-17-2017-088-04,4,1,,,,,,,,267,,,33,34,,,68,86,,,,,11,24,102,,,,887,584.32274506,4,2
8724,17,89,1-17-2017-089-05,5,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,128,887,887,887,887,887,887,887,109,887,887,887,887,628.83294075,4,2
8724,17,89,1-17-2017-089-05,5,2,,,,,,,,320,,,44,,,,123,73,,887,887,887,7,12,,,,,160,628.83294075,4,2
8724,17,89,1-17-2017-089-05,5,3,,,,,,,,,112,,15,26,,,,,,60,81,,,,,,,,887,628.83294075,4,2
8808,17,90,1-17-2017-090-02,2,1,,,,,,,,,,,,,,,135,,,,,,,,,,,,887,70.257741323,4,2
8808,17,90,1-17-2017-090-02,2,2,,,258,,,,,270,,,40,38,164,157,127,,,,,,,,,,,,887,70.257741323,4,2
8809,17,91,1-17-2017-091-04,4,1,,,330,,,,,,,,,,,,,,,,,,8,26,137,,,,887,1129.3124642,4,2
8809,17,91,1-17-2017-091-04,4,2,,,,,,,,,,,21,15,,,122,,,,,,,,,,,,887,1129.3124642,4,2
8810,17,92,1-17-2017-092-08,8,1,,,,,,,,,,,,,,,112,,,,,,,,,,,,887,265.66832545,4,2
8810,17,92,1-17-2017-092-08,8,2,,,,,,,,,,,52,52,,,133,,,,,,8,16,138,,,,887,265.66832545,4,2
8859,17,93,1-17-2017-093-09,9,1,,,,,,,,,,,,,,,121,,,,,,,,,,,,887,1405.4095023,4,2
8859,17,93,1-17-2017-093-09,9,2,,,,,,,,,,,,,,,131,,,,,,,,,,,,887,1405.4095023,4,2
8948,17,94,1-17-2017-094-02,2,1,,,,,,,,,,,,,,,109,,,,,,14,16,,12,34,,887,187.31185938,4,2
9025,17,95,1-17-2017-095-01,1,1,,,,,,,,,,,,56,,,117,78,,887,887,887,,,,,,,291,141.13979407,4,2
6129,18,1,1-18-2017-001-10,10,1,,,,,,,,,,,,,,,129,,,,,,,,,,,,887,6297.6922878,6,2
6211,18,2,1-18-2017-002-04,4,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,559.49708686,6,2
6211,18,2,1-18-2017-002-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,559.49708686,6,2
6214,18,3,1-18-2017-003-10,10,1,,,,,,,,,,,,,,,,,,,,,9,16,,10,49,,887,4594.5695305,6,2
6258,18,4,1-18-2017-004-10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,4851.7841207,6,2
6259,18,5,1-18-2017-005-09,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1101.973555,6,2
6259,18,5,1-18-2017-005-09,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1101.973555,6,2
6314,18,6,1-18-2017-006-10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,9018.0322286,6,2
6314,18,6,1-18-2017-006-10,10,2,,,,,,,,,,,,,,,,,,18,34,,,,,,,,887,9018.0322286,6,2
6364,18,7,1-18-2017-007-02,2,1,,,,,,,,,,,,,,,97,,,,,,,,,,,,887,124.55954653,6,2
6405,18,8,1-18-2017-008-07,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1457.929414,6,2
6450,18,9,1-18-2017-009-06,6,2,,,,,,,,,,,36,,,,123,63,,,,,12,18,,,,,887,257.06934487,6,2
6504,18,10,1-18-2017-010-09,9,1,,,,,,,,,,,,,,,,,,887,887,887,,,,9,40,,,2893.1160076,6,2
6543,18,11,1-18-2017-011-06,6,1,,,,,,,,,,,40,,,,99,,,,,,,,,,,,887,726.60901658,6,2
6543,18,11,1-18-2017-011-06,6,2,,,,,,,,,,,54,,,,106,,,,,,,,,,,,887,726.60901658,6,2
6592,18,12,1-18-2017-012-04,4,1,,,275,,,,,,,,48,,,,130,,,,,,13,17,,,,,887,2398.1082457,6,2
6592,18,12,1-18-2017-012-04,4,2,,,306,,,,,,,,32,,,,140,52,,,,,12,17,,,,,887,2398.1082457,6,2
6639,18,13,1-18-2017-013-06,6,1,,,,,,,,,,,43,,,,116,,,,,,,,,,,,887,385.19032204,6,2
6691,18,15,1-18-2017-015-09,9,1,,,,,,,,253,,,33,,,,156,42,,,,,14,16,,,,,887,958.54534063,6,2
6691,18,15,1-18-2017-015-09,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,958.54534063,6,2
6719,18,16,1-18-2017-016-03,3,1,,,,,,,,270,,,40,,,,131,71,60,,,,15,10,135,6,36,104,887,208.07525318,6,2
6754,18,17,1-18-2017-017-09,9,1,,,,,,,,,,,34,,,,130,,,,,,,,,,,,887,2543.8940115,6,2
6796,18,18,1-18-2017-018-03,3,1,,,269,,,,,,,,30,,,,129,64,50,,,,13,19,115,,,,887,329.59017347,6,2
6796,18,18,1-18-2017-018-03,3,2,,,250,,,,,271,,,,,,,,,,,,,13,15,,,,,887,329.59017347,6,2
6830,18,19,1-18-2017-019-08,8,1,,,,,,,,,,,,,,,,,,15,18,147,13,21,,7,49,,887,703.27361946,6,2
6888,18,21,1-18-2017-021-09,9,1,,,,,,,,260,,,46,,,,125,37,60,,,,8,9,142,,,,887,1731.3579636,6,2
6912,18,22,1-18-2017-022-07,7,1,,,,,,,,305,,,,,,,,,,,,,7,21,144,,,,887,1047.6656524,6,2
6912,18,22,1-18-2017-022-07,7,2,,,,,,,,,,,47,,,,99,,,,,,,,,,,,887,1047.6656524,6,2
6956,18,23,1-18-2017-023-10,10,1,,,,,,,,,,,31,,,,167,,,,,,,,,,,,887,20830.735113,6,2
6993,18,24,1-18-2017-024-10,10,1,,,,,,,,,,,43,,,,120,,,,,,,,,,,,887,13682.264044,6,2
7030,18,25,1-18-2017-025-04,4,1,,,265,,,,,,,,,,,,,,,,,,11,18,127,,,,887,1508.1332294,6,2
7030,18,25,1-18-2017-025-04,4,2,,,,,,,,,,,40,,,,135,,,,,,,,,,,,887,1508.1332294,6,2
7069,18,26,1-18-2017-026-01,1,1,,,,,,,,,,,45,46,,,125,,,14,39,165,,,,,,,887,406.96035874,6,2
7069,18,26,1-18-2017-026-01,1,2,,,,,,,,,,,,,,,,,,887,887,887,10,17,148,10,48,,,406.96035874,6,2
7126,18,27,1-18-2017-027-04,4,1,,,,,,,,,,,46,,,,128,,,,,,,,,,,,887,457.76829821,6,2
7127,18,28,1-18-2017-028-09,9,3,,,,,,,,,,,,38,,,,,,73,,,,,,,,,887,853.81231681,6,2
7176,18,29,1-18-2017-029-06,6,1,,,,,,,,,,,52,,,,132,,,887,887,887,,,,,,,,1868.0698605,6,2
7176,18,29,1-18-2017-029-06,6,2,,,,,,,,,,,41,,,,116,,,,,,,,,,,,887,1868.0698605,6,2
7224,18,31,1-18-2017-031-07,7,2,,,,,,,,,,,39,,,,119,60,59,,,,,,,,,,887,1313.2497736,6,2
7277,18,32,1-18-2017-032-04,4,1,,,289,,,,,289,,,,,,,,,,,,,12,16,,,,,887,1598.2963031,6,2
7277,18,32,1-18-2017-032-04,4,2,,,,,,,,,,,38,,,,131,,,,,,,,,,,,887,1598.2963031,6,2
7361,18,33,1-18-2017-033-04,4,1,,,,,,,,,,,39,,,,134,,,887,887,887,,,,,,,203,706.85869643,6,2
7438,18,34,1-18-2017-034-03,3,1,,,,,,,,,,,43,,,,106,,,,,,,,,,,,887,172.96302858,6,2
7438,18,34,1-18-2017-034-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,172.96302858,6,2
7454,18,36,1-18-2017-036-03,3,1,,,,,,,,256,,,,,,,,,,,,,11,11,157,,,,887,172.96302858,6,2
7454,18,36,1-18-2017-036-03,3,2,,,,,,,,,,,52,,,,121,,,,,,,,,,,,887,172.96302858,6,2
7542,18,37,1-18-2017-037-04,4,1,,,,,,,,,,,,42,,,,,,69,66,,,,,,,,887,5254.4573188,6,2
7542,18,37,1-18-2017-037-04,4,2,,,,,,,,,,,39,,,,,,,,,,,,,,,,887,5254.4573188,6,2
7605,18,38,1-18-2017-038-02,2,1,,,268,,,,,,,,38,,,,128,,,,,,10,14,,6,40,,887,82.567503681,6,2
7606,18,39,1-18-2017-039-09,9,1,,,,,,,,,,,49,,,,133,,,,,,,,,,,,887,3265.8824743,6,2
7690,18,41,1-18-2017-041-07,7,1,,,278,,,,,,,,,,,,,,,,,,11,17,126,,,,887,661.11520052,6,2
7723,18,42,1-18-2017-042-05,5,1,,,,,,,,,,,45,,,,98,,,,,,,,,,,,887,75.649906871,6,2
7724,18,43,1-18-2017-043-06,6,1,,,280,,,,,,,,37,,,,135,66,58,,,,9,16,135,,,,887,580.56124481,6,2
7724,18,43,1-18-2017-043-06,6,2,,,280,,,,,,,,41,,,,117,77,,,,,12,21,124,,,,887,580.56124481,6,2
7788,18,44,1-18-2017-044-09,9,1,,,,,,,,,,,48,,,,89,,,,,,,,,9,39,72,887,2583.4285771,6,2
7854,18,45,1-18-2017-045-07,7,1,,,,,,,,,,,45,,,,130,,,,,,,,,,,,887,252.5461303,6,2
7855,18,46,1-18-2017-046-07,7,1,,,,,,,,,,,42,,,,138,,,,,,,,,9,39,76,887,252.5461303,6,2
7902,18,47,1-18-2017-047-04,4,1,,,,,,,,,,,39,,,,124,,,,,,,,,,,,887,2602.8934051,6,2
7958,18,48,1-18-2017-048-04,4,1,,,,,,,,,,,,50,,,,,,10,24,,,,,,,,887,1817.729868,6,2
7958,18,48,1-18-2017-048-04,4,2,,,,,,,,,,,51,,,,96,,,,,,,,,,,,887,1817.729868,6,2
7959,18,49,1-18-2017-049-02,2,2,,,,,,,,,,,46,,,,132,,,,,,,,,,,,887,82.567503681,6,2
8040,18,51,1-18-2017-051-07,7,1,,,250,,,,,,,,,,,,,,,,,,13,21,,,,,887,542.40021167,6,2
8040,18,51,1-18-2017-051-07,7,2,,,,,,,,,,,42,,,,116,,,,,,,,,,,,887,542.40021167,6,2
8073,18,52,1-18-2017-052-06,6,1,,,,,,,,,,,39,,,,124,,,,,,,,,,,,887,589.07980849,6,2
8073,18,52,1-18-2017-052-06,6,2,,,,,,,,278,,,,,,,116,,,,,,,,,,,,887,589.07980849,6,2
8074,18,53,1-18-2017-053-06,6,1,,,,,,,,,,,44,,,,136,,,887,887,887,,,,,,,203,589.07980849,6,2
8130,18,54,1-18-2017-054-01,1,1,,,,,,,,,,,39,,,,109,,,,,,,,,,,,887,379.98349884,6,2
8130,18,54,1-18-2017-054-01,1,2,,,,,,,,248,,,,,,,,,,,,,13,28,102,,,,887,379.98349884,6,2
8210,18,55,1-18-2017-055-07,7,1,,,,,,,,,,,38,,,,116,,,,,,,,,,,,887,1178.9114617,6,2
8211,18,56,1-18-2017-056-04,4,1,,,,,,,,277,,,,,,,,,,,,,12,16,,,,,887,1072.2362833,6,2
8273,18,57,1-18-2017-057-09,9,1,,,306,,,,,,,,,,,,,,,887,887,887,9,19,,,,,,5717.4452286,6,2
8273,18,57,1-18-2017-057-09,9,2,,,,,,,,,,,55,,,,132,,,887,887,887,,,,,,,,5717.4452286,6,2
8361,18,58,1-18-2017-058-09,9,1,,,,,,,,,,,32,,,,95,,,,,,,,,,,,887,1580.3194153,6,2
8389,18,60,1-18-2017-060-03,3,1,,,,,,,,,,,,41,,,,,,,41,167,,,,,,,887,219.84355061,6,2
8389,18,60,1-18-2017-060-03,3,2,,,,,,,,,,,45,,,,90,,,,,,,,,,,,887,219.84355061,6,2
8433,18,61,1-18-2017-061-04,4,1,,,,,,,,,,,47,,,,122,,,,,,,,,,,,887,3486.748043,6,2
8508,18,62,1-18-2017-062-03,3,1,,,,,,,,304,,,45,,,,102,,,,,,10,17,,,,,887,400.8713757,6,2
8508,18,62,1-18-2017-062-03,3,2,,,273,,,,,,,,,36,,,,,,46,,,13,17,,,,,887,400.8713757,6,2
8509,18,63,1-18-2017-063-06,6,1,,,302,,,,,302,,,43,,,,103,66,61,,,,8,19,,,,,887,610.85441384,6,2
8509,18,63,1-18-2017-063-06,6,2,,,287,,,,,,,,,37,,,,,,62,,,11,17,,,,,887,610.85441384,6,2
8588,18,65,1-18-2017-065-06,6,1,,,279,,,,,279,,,,36,,,,,,56,,,13,17,,,,,887,839.60565092,6,2
8588,18,65,1-18-2017-065-06,6,2,,,,,,,,,,,28,,,,95,,,,,,,,,,,,887,839.60565092,6,2
8635,18,66,1-18-2017-066-03,3,2,,,,,,,,,,,39,43,,,109,,,50,,,,,,,,,887,516.95073213,6,2
8635,18,66,1-18-2017-066-03,3,3,,,,,,,,,,,,48,,,,,,18,30,,,,,,,,887,516.95073213,6,2
8636,18,67,1-18-2017-067-02,2,1,,,,,,,,281,,,33,,,,133,,,,,,9,18,,,,,887,82.567503681,6,2
8636,18,67,1-18-2017-067-02,2,2,,,267,,,,,,,,31,48,,,116,,,19,34,,13,15,,,,,887,82.567503681,6,2
8636,18,67,1-18-2017-067-02,2,3,,,281,,,,,,,,,,,,,,,,,,14,14,,,,,887,82.567503681,6,2
8746,18,69,1-18-2017-069-07,7,1,,,,,,,,,,,36,,,,122,,,,,,,,,,,,887,1178.0538077,6,2
8765,18,70,1-18-2017-070-03,3,1,,,,,,,,,,,38,,,,113,,,,,,11,18,,8,50,,887,278.0097278,6,2
8811,18,71,1-18-2017-071-09,9,1,,,250,,,,,,,,,,,,,,,,,,8,11,,10,46,,887,9984.7021563,6,2
8879,18,72,1-18-2017-072-04,4,1,,,,,,,,,,,43,,,,105,,,,,,,,,,,,887,1390.5634615,6,2
8880,18,73,1-18-2017-073-01,1,1,,,,,,,,,,,,,,,,,,,,,11,19,,9,40,,887,136.74127625,6,2
8977,18,74,1-18-2017-074-07,7,1,,,,,,,,,,,43,,,,113,,,,,,11,18,,,,,887,5341.9889484,6,2
8977,18,74,1-18-2017-074-07,7,2,887,887,887,887,887,887,887,887,887,887,887,57,887,887,887,887,887,887,887,887,887,887,887,887,887,887,229,5341.9889484,6,2
9092,18,76,1-18-2017-076-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,116,887,887,887,887,887,887,887,887,887,887,887,887,296.07330259,6,2
9092,18,76,1-18-2017-076-04,4,2,887,887,887,887,887,887,887,887,887,887,62,,,,145,887,887,887,887,887,887,887,887,887,887,887,248,296.07330259,6,2
6068,19,1,1-19-2017-001-06,6,1,,,,,,,,,,,38,35,154,154,,,,99,,,,,,,,,887,250.94245606,9,2
6068,19,1,1-19-2017-001-06,6,2,,,,,,,,,,,39,36,152,150,117,,,,,,,,,,,,887,250.94245606,9,2
6105,19,2,1-19-2017-002-05,5,1,,,97,,,,,,,,,,,,,,,,,,10,9,,,,,887,84.452421692,9,2
6106,19,3,1-19-2017-003-02,2,1,,,,,,,,,,,43,39,153,153,109,,,,,,,,,,,,887,102.08901343,9,2
6111,19,4,1-19-2017-004-05,5,1,,,350,,,,,,,,,,,,,,,887,887,887,6,20,,,,,,84.452421692,9,2
6112,19,5,1-19-2017-005-03,3,2,,,,,,,,,,,40,36,160,160,122,,,,,,,,,,,,887,639.39264963,9,2
6186,19,6,1-19-2017-006-04,4,1,,,284,,,,,,,,38,38,170,170,118,,,,,,,,,,,,887,1259.5260688,9,2
6186,19,6,1-19-2017-006-04,4,2,,,,,,,,446,,,48,53,178,169,83,,,,,,,,,,,,887,1259.5260688,9,2
6187,19,7,1-19-2017-007-05,5,1,,,,,,,,,,,,,,,,,,887,887,887,5,8,76,,,,,79.98489951,9,2
6187,19,7,1-19-2017-007-05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,79.98489951,9,2
6188,19,8,1-19-2017-008-08,8,1,,,,,,,,,,,37,,,,,,,70,,,9,16,119,,,,887,306.90561299,9,2
6189,19,9,1-19-2017-009-05,5,1,,,281,,,,,,,,34,40,150,153,119,,,,,,13,21,,,,,887,79.98489951,9,2
6265,19,12,1-19-2017-012-07,7,1,,,,,,,,,,,,,,,128,,,,,,,,,,,,887,550.08296944,9,2
6265,19,12,1-19-2017-012-07,7,2,,,,,,,,,,,,47,,158,,,,,,,,,,,,,887,550.08296944,9,2
6266,19,13,1-19-2017-013-05,5,1,,,,,,,,,,,41,,,,133,,,,,,,,,,,,887,79.98489951,9,2
6269,19,14,1-19-2017-014-09,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,933.15590969,9,2
6270,19,15,1-19-2017-015-06,6,1,,,,,,,,350,,,53,48,165,165,,,82,887,887,887,8,21,,,,,214,169.15525252,9,2
6270,19,15,1-19-2017-015-06,6,2,,,,,,,,,,,54,50,174,171,131,,91,887,887,887,,,,,,,223,169.15525252,9,2
6310,19,17,1-19-2017-017-02,2,1,,,,,,,,,,,19,,,,140,,,,,,,,,,,,887,102.08901343,9,2
6310,19,17,1-19-2017-017-02,2,2,,,,,,,,,,,,23,,,,,,63,47,,,,,,,,887,102.08901343,9,2
6312,19,18,1-19-2017-018-03,3,1,,,,,,,,,,,,,160,163,91,,,,,,,,,,,,887,252.84641087,9,2
6312,19,18,1-19-2017-018-03,3,2,,,,,,,,,,,40,46,157,158,128,,,,,,,,,,,,887,252.84641087,9,2
6362,19,19,1-19-2017-019-06,6,1,,,,,,,,,,,48,53,157,158,128,,,,,,,,,,,,887,417.70420986,9,2
6362,19,19,1-19-2017-019-06,6,2,,,200,,,,,,,,35,35,999,132,,,,,,,13,22,94,,,,887,417.70420986,9,2
6363,19,20,1-19-2017-020-04,4,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,1320.5953512,9,2
6363,19,20,1-19-2017-020-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1320.5953512,9,2
6394,19,21,1-19-2017-021-03,3,1,,,,,,,,,,,,,,,,,,,,,12,9,,,,,887,2777.3392709,9,2
6394,19,21,1-19-2017-021-03,3,2,,,,,,,,,,,20,,,,130,,,,,,,,,,,,887,2777.3392709,9,2
6395,19,22,1-19-2017-022-02,2,1,,,,,,,,278,,,36,42,159,157,,,,,,,15,22,,,,,887,231.02781274,9,2
6395,19,22,1-19-2017-022-02,2,2,,,,,,,,,,,36,42,158,157,128,,,,,,,,,,,,887,231.02781274,9,2
6439,19,23,1-19-2017-023-05,5,1,,,,,,,,,,,30,,,,131,,,887,887,887,,,,,,,210,89.464505444,9,2
6439,19,23,1-19-2017-023-05,5,2,,,,,,,,,,,,25,,,107,,,49,,,,,,,,,887,89.464505444,9,2
6440,19,24,1-19-2017-024-08,8,1,,,320,,,,,320,,,40,53,170,170,,,,887,887,887,9,25,,8,50,,217,795.12891981,9,2
6440,19,24,1-19-2017-024-08,8,2,,,,,,,,,,,36,32,147,146,111,,,,,,,,,,,,887,795.12891981,9,2
6497,19,25,1-19-2017-025-05,5,1,,,,,,,,,,,18,,,,122,,,,,,,,,,,,887,253.13956463,9,2
6497,19,25,1-19-2017-025-05,5,2,,,,,,,,,,,,50,,,,,,887,887,887,,,,,,,300,253.13956463,9,2
6498,19,26,1-19-2017-026-05,5,1,,,278,,,,,,,,36,44,149,149,132,,,,,,8,18,,,,,887,253.13956463,9,2
6498,19,26,1-19-2017-026-05,5,2,,,,,,,,,,,,50,,,,,,887,887,887,,,,,,,300,253.13956463,9,2
6535,19,27,1-19-2017-027-05,5,1,,,,,,,,280,,,46,29,,,,,,,,,15,24,,,,,887,98.257845611,9,2
6535,19,27,1-19-2017-027-05,5,2,,,,,,,,,,,46,55,,,112,,,,,,,,,,,,887,98.257845611,9,2
6559,19,29,1-19-2017-029-01,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,184.56369698,9,2
6584,19,31,1-19-2017-031-05,5,1,,,,,,,,,,,42,36,,,116,,,,,,,,,,,,887,79.98489951,9,2
6609,19,32,1-19-2017-032-03,3,1,,,,,,,,,,,,,,,106,,,,,,,,,,,,887,513.1520518,9,2
6609,19,32,1-19-2017-032-03,3,2,,,,,,,,,,,24,,,,90,,,,,,12,22,,,,,887,513.1520518,9,2
6633,19,33,1-19-2017-033-10,10,1,,,,,,,,,,,25,,,,,,,,,,,,,,,,887,12915.28522,9,2
6633,19,33,1-19-2017-033-10,10,2,,,,,,,,,,,,54,,,,,,887,887,887,,,,,,,310,12915.28522,9,2
6634,19,34,1-19-2017-034-06,6,1,,,,,,,,243,,,42,34,145,146,,,,,,,9,22,,,,,887,497.45762401,9,2
6634,19,34,1-19-2017-034-06,6,2,,,,,,,,282,,,36,48,158,158,,,,,,,,,,,,,887,497.45762401,9,2
6674,19,35,1-19-2017-035-06,6,1,,,,,,,,,,,22,,,,126,,,,,,,,,,,,887,575.35912672,9,2
6674,19,35,1-19-2017-035-06,6,2,,,,,,,,,,,,25,,,,,,55,,,,,,,,,887,575.35912672,9,2
6675,19,36,1-19-2017-036-08,8,1,,,248,,,,,,,,30,29,146,145,,,,,,,,,,,,,887,443.23861481,9,2
6675,19,36,1-19-2017-036-08,8,2,,,,,,,,266,,,50,44,163,163,,,,,,,11,19,,,,,887,443.23861481,9,2
6711,19,37,1-19-2017-037-07,7,1,,,,,,,,280,,,36,48,155,157,132,,,,,,14,25,,,,,887,3842.7840913,9,2
6712,19,38,1-19-2017-038-08,8,1,,,,,,,,280,,,20,,,,95,,,,,,9,27,114,,,,887,910.33628788,9,2
6712,19,38,1-19-2017-038-08,8,2,,,245,,,,,,,,25,,,,,,,,,,12,22,98,,,,887,910.33628788,9,2
6751,19,39,1-19-2017-039-10,10,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,115,887,887,887,887,18182.905766,9,2
6752,19,40,1-19-2017-040-08,8,1,,,,,,,,,,,,,,,120,,,,,,,,,,,,887,539.52796497,9,2
6790,19,41,1-19-2017-041-01,1,1,,,,,,,,,,,,,,,134,,,,,,,,,,,,887,249.50248849,9,2
6792,19,42,1-19-2017-042-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,115,887,887,887,887,887,887,887,114,887,887,887,887,1005.6604483,9,2
6792,19,42,1-19-2017-042-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,1005.6604483,9,2
6825,19,43,1-19-2017-043-02,2,1,,,,,,,,260,,,30,,,,106,,,,,,12,20,106,,,,887,102.08901343,9,2
6826,19,44,1-19-2017-044-08,8,1,,,,,,,,274,,,36,42,,,131,,,,,,8,20,131,,,,887,1264.8216885,9,2
6867,19,45,1-19-2017-045-02,2,1,,,,,,,,255,,,41,34,148,148,104,,,45,,,12,18,,7,41,,887,178.30364946,9,2
6868,19,46,1-19-2017-046-05,5,1,,,,,,,,,,,25,,,,,,,,,,,,100,,,,887,283.11923036,9,2
6904,19,48,1-19-2017-048-01,1,1,,,,,,,,,,,40,43,156,156,100,,,,,,,,,,,,887,144.57700865,9,2
6928,19,49,1-19-2017-049-03,3,1,,,,,,,,,,,40,,,,125,,,,,,,,,,,,887,321.16457647,9,2
6928,19,49,1-19-2017-049-03,3,2,,,,,,,,,,,,45,,,,,,887,887,887,,,,,,,210,321.16457647,9,2
6946,19,50,1-19-2017-050-03,3,1,,,,,,,,,,,20,,,,,,,,,,,,,,,,887,292.0804917,9,2
6946,19,50,1-19-2017-050-03,3,2,,,,,,,,,,,25,,,,146,,,,,,,,,,,,887,292.0804917,9,2
6947,19,51,1-19-2017-051-10,10,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,130,887,887,887,887,887,887,887,887,887,887,887,887,11555.350714,9,2
6983,19,52,1-19-2017-052-03,3,1,,,,,,,,,,,46,46,170,170,118,,,,,,,,,,,,887,360.98015372,9,2
6983,19,52,1-19-2017-052-03,3,2,,,324,,,,,,,,42,48,173,173,,,,,,,11,17,,,,,887,360.98015372,9,2
6984,19,53,1-19-2017-053-03,3,1,,,,,,,,280,,,15,,,,129,,,,,,12,20,,,,,887,360.98015372,9,2
6984,19,53,1-19-2017-053-03,3,2,,,260,,,,,,,,,,,,,,,,,,12,23,,,,,887,360.98015372,9,2
7020,19,54,1-19-2017-054-01,1,1,,,245,,,,,,,,,,,,,,,,,,12,20,123,,,,887,334.48698003,9,2
7020,19,54,1-19-2017-054-01,1,2,,,,,,,,,,,25,,,,113,,,,,,,,,,,,887,334.48698003,9,2
7036,19,56,1-19-2017-056-02,2,3,,,276,,,,,,,,36,38,158,158,129,,,54,,,14,21,,5,38,,887,112.14787202,9,2
7058,19,57,1-19-2017-057-10,10,1,,,,,,,,279,,,36,38,146,144,,,,,,,14,25,,,,,887,9189.8691219,9,2
7059,19,58,1-19-2017-058-04,4,1,,,,,,,,,,,25,,,,99,,,,,,,,,,,,887,1119.0830758,9,2
7060,19,59,1-19-2017-059-05,5,1,,,,,,,,,,,,,,,,,,,,,12,19,110,,,,887,79.98489951,9,2
7060,19,59,1-19-2017-059-05,5,2,,,,,,,,,,,,,,,,,,,,,12,9,110,,,,887,79.98489951,9,2
7115,19,60,1-19-2017-060-05,5,1,,,260,,,,,,,,,,,,,,,,,,12,,105,,,,887,169.97030621,9,2
7115,19,60,1-19-2017-060-05,5,2,,,,,,,,270,,,15,,,,,,,,,,12,20,160,,,,887,169.97030621,9,2
7162,19,61,1-19-2017-061-05,5,1,,,,,,,,,,,20,,,,80,,,,,,,,,,,,887,82.44532525,9,2
7163,19,62,1-19-2017-062-03,3,1,,,,,,,,,,,46,41,156,157,,,,10,34,,,,,,,,887,624.1968425,9,2
7163,19,62,1-19-2017-062-03,3,2,,,,,,,,,,,42,40,139,139,,,,887,887,887,,,,,,,205,624.1968425,9,2
7215,19,65,1-19-2017-065-02,2,1,,,,,,,,390,,,40,56,175,172,,,,887,887,887,12,24,,,,,343,102.08901343,9,2
7215,19,65,1-19-2017-065-02,2,2,,,,,,,,,,,28,26,159,158,125,,,,,,,,,,,,887,102.08901343,9,2
7216,19,66,1-19-2017-066-02,2,1,,,,,,,,,,,,25,,,,,,,,,,,,,,,887,102.08901343,9,2
7225,19,67,1-19-2017-067-01,1,1,,,244,,,,,,,,36,42,150,151,,,,,,,12,24,104,,,,887,252.57481809,9,2
7262,19,68,1-19-2017-068-07,7,1,,,,,,,,,,,45,,,,100,,,887,887,887,,,,,,,,1641.4068022,9,2
