CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
6829,21,17,1-21-2017-017-03,3,2,1569,810,764,P185/70R14,210,P185/70R14,210,,,,,,,,,311.95669406143700000000,11,2
6876,21,18,1-21-2017-018-03,3,1,1876,1089,1089,P195/70R14,200,P195/70R14,200,P195/70R14,180,P195/70R14,180,,,,,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,3085,1770,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,3,1610,897,766,P185/65R14,221,P185/65R14,221,P195/60R15,221,P195/60R15,221,P205/50R16,234,P205/50R16,234,884.41261213097500000000,11,2
6909,21,19,1-21-2017-019-04,4,1,1917,1010,940,P215/60R16,220,P215/60R16,220,,,,,,,,,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,559.90610163616200000000,11,2
6989,21,21,1-21-2017-021-04,4,1,1539,823,716,P185/60R15,230,P185/60R15,230,,,,,,,,,901.70201341217100000000,11,2
7022,21,22,1-21-2017-022-09,9,1,1894,940,954,P235/55R16,210,P235/55R16,210,,,,,,,,,1461.58871260446000000000,11,2
7022,21,22,1-21-2017-022-09,9,2,2003,1110,893,9999999999,999,9999999999,999,,,,,,,,,1461.58871260446000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1033.36079831570000000000,11,2
7222,21,25,1-21-2017-025-03,3,1,1896,1088,1088,P195/70R14,210,P195/70R14,210,,,,,,,,,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,1860,1030,855,P205/55R16,240,P205/55R16,220,,,,,,,,,440.35059381452200000000,11,2
7270,21,26,1-21-2017-026-03,3,1,9998,9998,9998,P175/70R13,230,P175/70R13,200,,,,,,,,,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,327.88849704602700000000,11,2
7271,21,27,1-21-2017-027-03,3,1,1760,980,910,P195/65R15,230,P195/65R15,230,,,,,,,,,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,1905,1020,910,P205/65R16,230,P205/65R16,220,,,,,,,,,327.88849704859000000000,11,2
7319,21,28,1-21-2017-028-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,367.46719304229100000000,11,2
7320,21,29,1-21-2017-029-07,7,1,1730,980,820,P195/65R15,220,P195/65R15,220,,,,,,,,,1314.13987079159000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,1760,980,970,P205/55R16,230,P205/55R16,230,,,,,,,,,222.37813946090000000000,11,2
7375,21,31,1-21-2017-031-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,78.01736920725550000000,11,2
7376,21,32,1-21-2017-032-03,3,1,1809,979,859,P195/65R15,210,P195/65R15,210,,,,,,,,,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,1574,846,772,P195/55R16,230,P195/55R16,230,,,,,,,,,201.69740988543500000000,11,2
7440,21,33,1-21-2017-033-04,4,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,511.36162861486400000000,11,2
7440,21,33,1-21-2017-033-04,4,2,1910,1005,940,P215/55R17,230,P215/55R17,230,,,,,,,,,511.36162861486400000000,11,2
7441,21,34,1-21-2017-034-10,10,1,2177,1145,1065,P215/60R17,220,P215/60R17,220,,,,,,,,,2507.36352072078000000000,11,2
7441,21,34,1-21-2017-034-10,10,2,2025,960,1115,9999999999,999,9999999999,999,,,,,,,,,2507.36352072078000000000,11,2
7531,21,35,1-21-2017-035-03,3,1,2948,1452,1701,P265/70R16,240,P265/70R16,240,,,,,,,,,336.39941328647300000000,11,2
7531,21,35,1-21-2017-035-03,3,2,3085,1656,1792,P275/55R20,210,P275/55R20,210,,,,,,,,,336.39941328647300000000,11,2
7553,21,38,1-21-2017-038-03,3,1,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,336.39941328384300000000,11,2
7553,21,38,1-21-2017-038-03,3,2,1390,790,710,P185/55R15,275,P185/55R15,275,,,,,,,,,336.39941328384300000000,11,2
7607,21,39,1-21-2017-039-03,3,1,2115,1131,984,P235/50R18,210,P235/50R18,210,,,,,,,,,150.65263342074300000000,11,2
7607,21,39,1-21-2017-039-03,3,2,1970,1210,1070,P215/60R16,230,P215/60R16,230,,,,,,,,,150.65263342074300000000,11,2
7607,21,39,1-21-2017-039-03,3,3,2405,1248,1339,P225/65R17,250,P225/65R17,250,,,,,,,,,150.65263342074300000000,11,2
7608,21,40,1-21-2017-040-07,7,1,2143,1155,988,P225/60R16,210,P225/60R16,210,,,,,,,,,538.76546251765700000000,11,2
7609,21,41,1-21-2017-041-09,9,2,2050,970,1135,P235/45R17,230,P235/45R17,280,,,,,,,,,667.81913027474100000000,11,2
7667,21,42,1-21-2017-042-07,7,1,2375,1145,1275,P245/40R18,230,P265/35R18,290,,,,,,,,,722.11786068221000000000,11,2
7668,21,43,1-21-2017-043-10,10,1,1401,741,684,9999999999,999,9999999999,999,,,,,,,,,2822.11706139299000000000,11,2
7669,21,44,1-21-2017-044-03,3,1,1948,1017,993,P215/55R17,230,P215/55R17,230,,,,,,,,,201.92266379861900000000,11,2
7725,21,45,1-21-2017-045-09,9,1,1882,1088,1088,P195/70R14,210,P195/70R14,210,,,,,,,,,790.46843285652500000000,11,2
7725,21,45,1-21-2017-045-09,9,2,1996,919,1154,P195/75R14,200,P195/75R14,241,,,,,,,,,790.46843285652500000000,11,2
7726,21,46,1-21-2017-046-06,6,1,1979,1050,960,P205/65R15,240,P205/65R15,240,P225/55R16,240,P225/55R16,240,,,,,258.73977267240100000000,11,2
7726,21,46,1-21-2017-046-06,6,2,1741,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,258.73977267240100000000,11,2
7793,21,48,1-21-2017-048-03,3,1,1759,980,909,P195/65R15,230,P195/65R15,230,,,,,,,,,201.69740988543500000000,11,2
7779,21,49,1-21-2017-049-09,9,1,2268,1134,1270,9999999999,999,9999999999,999,,,,,,,,,482.91313097931200000000,11,2
7794,21,50,1-21-2017-050-03,3,1,1847,964,883,P215/60R16,240,P215/60R16,240,,,,,,,,,108.93987847511800000000,11,2
7840,21,51,1-21-2017-051-03,3,1,1664,903,761,9999999999,210,9999999999,210,,,,,,,,,133.06250188191800000000,11,2
7840,21,51,1-21-2017-051-03,3,2,1880,981,899,P225/50R17,210,P225/50R17,210,,,,,,,,,133.06250188191800000000,11,2
7841,21,52,1-21-2017-052-06,6,1,2903,1633,1701,P245/70R17,240,P245/70R17,240,,,,,,,,,193.07074573822400000000,11,2
7895,21,53,1-21-2017-053-03,3,2,1732,938,839,P205/55R16,220,P205/55R16,220,,,,,,,,,345.73930035819200000000,11,2
7950,21,54,1-21-2017-054-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1550.29227762729000000000,11,2
8007,21,55,1-21-2017-055-03,3,1,1626,855,780,P195/65R15,210,P195/65R15,210,,,,,,,,,1050.84678343269000000000,11,2
8007,21,55,1-21-2017-055-03,3,2,2039,1159,1139,P205/65R16,235,P205/65R16,235,,,,,,,,,1050.84678343269000000000,11,2
8083,21,56,1-21-2017-056-03,3,1,2405,1275,1275,P245/45R20,220,P255/45R20,220,,,,,,,,,350.40911477801500000000,11,2
8083,21,56,1-21-2017-056-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,350.40911477801500000000,11,2
8084,21,57,1-21-2017-057-03,3,1,1573,846,772,P185/65R15,230,P185/65R15,230,,,,,,,,,350.40911477801500000000,11,2
8084,21,57,1-21-2017-057-03,3,2,2948,1632,1610,P265/70R17,241,P265/70R17,241,,,,,,,,,350.40911477801500000000,11,2
8165,21,58,1-21-2017-058-03,3,1,2314,1275,1275,P215/65R17,240,P215/65R17,240,,,,,,,,,277.50495133291700000000,11,2
8212,21,59,1-21-2017-059-06,6,1,2115,926,1075,P245/40R18,240,P245/40R18,240,,,,,,,,,302.31149332881800000000,11,2
8212,21,59,1-21-2017-059-06,6,2,1993,1043,950,P215/55R17,210,P215/55R17,210,,,,,,,,,302.31149332881800000000,11,2
8272,21,60,1-21-2017-060-03,3,1,2018,1049,969,P215/60R16,240,P215/60R16,240,,,,,,,,,255.11396819240000000000,11,2
8372,21,62,1-21-2017-062-03,3,1,2291,1273,1273,P225/60R17,230,P225/60R17,230,,,,,,,,,201.69740988543500000000,11,2
8372,21,62,1-21-2017-062-03,3,2,2050,1055,1015,P225/65R17,230,P225/65R17,230,,,,,,,,,201.69740988543500000000,11,2
8390,21,63,1-21-2017-063-06,6,1,2112,1003,1118,P225/50R18,230,P245/45R18,230,,,,,,,,,290.27603045076400000000,11,2
8430,21,64,1-21-2017-064-03,3,1,9998,1076,870,P205/55R16,260,P205/55R16,260,,,,,,,,,201.69740988543500000000,11,2
8430,21,65,1-21-2017-065-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,309.07328079168100000000,11,2
8432,21,66,1-21-2017-066-04,4,2,4536,2359,2876,LT275/65R18,420,LT275/65R18,520,,,,,,,,,208.35178136116800000000,11,2
8510,21,67,1-21-2017-067-03,3,1,2110,1200,1150,P245/45R19,240,P245/45R19,240,,,,,,,,,80.31872049027490000000,11,2
8510,21,67,1-21-2017-067-03,3,2,2000,1075,1040,9999999999,999,9999999999,999,,,,,,,,,80.31872049027490000000,11,2
8510,21,68,1-21-2017-068-07,7,1,3040,1679,1770,LT275/70R17,260,LT275/70R17,260,,,,,,,,,287.23661592585600000000,11,2
8570,21,69,1-21-2017-069-04,4,2,1734,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,253.79468876774300000000,11,2
8570,21,70,1-21-2017-070-09,9,1,2475,1175,1325,9999999999,999,9999999999,999,,,,,,,,,394.69703733510500000000,11,2
8630,21,71,1-21-2017-071-09,9,1,2268,1149,1314,P225/75R15,230,P225/75R15,230,,,,,,,,,226.14246660990000000000,11,2
8706,21,72,1-21-2017-072-04,4,1,2079,975,1104,P245/55R18,240,P245/55R18,240,,,,,,,,,623.73306598922200000000,11,2
8706,21,72,1-21-2017-072-04,4,2,1968,1050,959,P215/70R16,230,P215/70R16,230,,,,,,,,,623.73306598922200000000,11,2
8714,21,73,1-21-2017-073-07,7,1,2314,1275,1275,P215/65R17,240,P215/65R17,240,,,,,,,,,782.56603930954100000000,11,2
8828,21,74,1-21-2017-074-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,121.77783636440200000000,11,2
8882,21,75,1-21-2017-075-04,4,1,1809,979,859,P195/65R15,200,P195/65R15,200,,,,,,,,,937.75875424882000000000,11,2
8882,21,75,1-21-2017-075-04,4,2,2039,1159,1139,P205/65R16,235,P205/65R16,235,,,,,,,,,937.75875424882000000000,11,2
8882,21,75,1-21-2017-075-04,4,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,937.75875424882000000000,11,2
8882,21,76,1-21-2017-076-07,7,1,1968,1039,1007,9999999999,999,9999999999,999,,,,,,,,,1176.55804083148000000000,11,2
8882,21,76,1-21-2017-076-07,7,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1176.55804083148000000000,11,2
8974,21,77,1-21-2017-077-03,3,1,2300,1095,1235,P245/40R18,240,P245/40R18,290,,,,,,,,,332.65973799181000000000,11,2
8974,21,77,1-21-2017-077-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,332.65973799181000000000,11,2
8976,21,78,1-21-2017-078-07,7,1,2348,1135,1213,P235/50R18,240,P235/50R18,240,,,,,,,,,1189.66110010860000000000,11,2
9038,21,79,1-21-2017-079-02,2,1,2082,1071,1011,9999999999,999,9999999999,999,,,,,,,,,57.22723960478870000000,11,2
9038,21,79,1-21-2017-079-02,2,2,1741,948,839,P205/55R16,220,P205/55R16,220,,,,,,,,,57.22723960478870000000,11,2
9098,21,80,1-21-2017-080-08,8,1,1910,1209,1209,P205/65R15,200,P205/65R15,200,P205/65R15,220,P205/65R15,220,,,,,47.09603702559360000000,11,2
9098,21,80,1-21-2017-080-08,8,2,2020,1119,901,9999999999,999,9999999999,999,,,,,,,,,47.09603702559360000000,11,2
6131,22,1,1-22-2017-001-02,2,1,1950,1100,960,P215/55R17,225,P215/55R17,225,,,,,,,,,57.59449533622260000000,12,2
6131,22,1,1-22-2017-001-02,2,2,4083,2359,2727,LT265/70R17,410,LT265/70R17,485,,,,,,,,,57.59449533622260000000,12,2
6132,22,2,1-22-2017-002-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,198.30982324559500000000,12,2
6198,22,3,1-22-2017-003-09,9,1,3901,2000,2722,LT245/75R16,370,LT245/75R16,550,,,,,,,,,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,3220,1810,1880,P275/65R18,210,P275/65R18,230,,,,,,,,,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,3,2000,1075,1040,P245/40R18,230,P245/40R18,220,,,,,,,,,358.51160696737600000000,12,2
6199,22,4,1-22-2017-004-07,7,1,1582,941,961,P205/55R16,200,P205/55R16,200,,,,,,,,,211.33781321392700000000,12,2
6200,22,5,1-22-2017-005-04,4,1,2080,1070,1060,P225/60R17,220,P225/60R17,210,,,,,,,,,220.13630150836700000000,12,2
6201,22,6,1-22-2017-006-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,50.66168832681840000000,12,2
6254,22,7,1-22-2017-007-09,9,1,1864,1035,829,P195/75R14,240,P195/75R14,240,,,,,,,,,302.83515933275000000000,12,2
6255,22,8,1-22-2017-008-07,7,1,2087,1180,1007,P215/65R16,220,P215/65R16,220,,,,,,,,,178.51728952482400000000,12,2
6256,22,9,1-22-2017-009-09,9,1,2381,1202,1361,P265/70R16,220,P265/70R16,220,,,,,,,,,302.83515934112200000000,12,2
6257,22,10,1-22-2017-010-06,6,1,2123,1125,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,94.79705281325800000000,12,2
6257,22,10,1-22-2017-010-06,6,2,2125,1095,1154,P225/40R18,250,P225/40R18,250,,,,,,,,,94.79705281325800000000,12,2
6321,22,11,1-22-2017-011-09,9,1,2336,1179,1292,P235/70R15,179,P235/70R15,179,,,,,,,,,282.52237571216900000000,12,2
6322,22,12,1-22-2017-012-07,7,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,166.54317435051200000000,12,2
6355,22,13,1-22-2017-013-06,6,1,2010,1070,1060,P205/60R16,230,P205/60R16,220,,,,,,,,,407.93046257922600000000,12,2
6356,22,14,1-22-2017-014-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,91.25203491962530000000,12,2
6407,22,16,1-22-2017-016-09,9,1,1510,798,730,P185/65R14,210,P185/65R14,200,,,,,,,,,325.05358754972500000000,12,2
6412,22,17,1-22-2017-017-10,10,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1639.04322553469000000000,12,2
6448,22,18,1-22-2017-018-06,6,1,2087,1180,1007,P225/55R17,220,P225/55R17,220,,,,,,,,,156.07118900757200000000,12,2
6448,22,18,1-22-2017-018-06,6,2,1390,830,570,P195/60R14,200,P195/60R14,200,,,,,,,,,156.07118900757200000000,12,2
6449,22,19,1-22-2017-019-03,3,2,2010,1060,1000,P225/45R17,240,P225/45R17,240,,,,,,,,,102.42124935916300000000,12,2
6500,22,20,1-22-2017-020-09,9,1,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,795.82838325283200000000,12,2
6500,22,20,1-22-2017-020-09,9,2,2450,1293,1248,P215/65R16,241,P215/65R16,241,,,,,,,,,795.82838325283200000000,12,2
6501,22,21,1-22-2017-021-03,3,1,2085,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,112.45942594115200000000,12,2
6544,22,22,1-22-2017-022-08,8,1,2608,1338,1452,P245/65R17,220,P245/65R17,220,,,,,,,,,135.03227027435800000000,12,2
6545,22,23,1-22-2017-023-07,7,1,2495,1203,1452,LT255/75R17,260,LT255/75R17,260,,,,,,,,,479.84819745560000000000,12,2
6595,22,24,1-22-2017-024-03,3,1,2246,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,166.37461575824400000000,12,2
6596,22,25,1-22-2017-025-03,3,1,3311,1633,1860,P265/65R18,240,P265/65R18,240,,,,,,,,,166.37461576679500000000,12,2
6638,22,27,1-22-2017-027-08,8,1,1638,900,761,P175/70R14,220,P175/70R14,220,,,,,,,,,80.60029423754150000000,12,2
6638,22,27,1-22-2017-027-08,8,2,1903,989,1045,P225/75R15,179,P225/75R15,200,,,,,,,,,80.60029423754150000000,12,2
6649,22,28,1-22-2017-028-06,6,2,1800,967,833,P205/55R16,240,P205/55R16,240,,,,,,,,,104.62562005192100000000,12,2
6677,22,29,1-22-2017-029-04,4,1,2204,1075,1148,P255/40R19,220,P255/40R19,220,,,,,,,,,228.21970156356800000000,12,2
6678,22,30,1-22-2017-030-04,4,1,1950,990,1000,P195/65R15,240,P195/65R15,230,,,,,,,,,228.21970156899300000000,12,2
6717,22,31,1-22-2017-031-07,7,1,3266,1724,1860,P265/70R17,210,P265/70R17,210,,,,,,,,,492.29723624183300000000,12,2
6718,22,32,1-22-2017-032-07,7,1,2123,1125,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,492.29723625533400000000,12,2
6718,22,32,1-22-2017-032-07,7,2,1977,1127,873,P205/70R15,220,P205/70R15,220,,,,,,,,,492.29723625533400000000,12,2
6755,22,33,1-22-2017-033-04,4,1,2650,1295,1405,P245/60R18,220,P245/60R18,220,,,,,,,,,271.69750241830000000000,12,2
6771,22,35,1-22-2017-035-09,9,1,4989,1814,3742,LT215/85R16,448,LT215/85R16,448,,,,,,,,,442.48362280590700000000,12,2
6771,22,35,1-22-2017-035-09,9,2,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,442.48362280590700000000,12,2
6794,22,36,1-22-2017-036-01,1,1,2177,1133,1179,P225/70R15,207,P225/70R15,207,,,,,,,,,96.89001786134840000000,12,2
6795,22,37,1-22-2017-037-03,3,2,3125,1810,1855,P255/70R18,210,P255/70R18,230,,,,,,,,,138.60198853582200000000,12,2
6831,22,38,1-22-2017-038-02,2,1,1890,1010,910,P215/55R17,240,P215/55R17,240,,,,,,,,,57.59449533622260000000,12,2
6832,22,39,1-22-2017-039-09,9,1,1676,900,785,P195/60R14,210,P195/60R14,210,,,,,,,,,702.95105788593500000000,12,2
6832,22,39,1-22-2017-039-09,9,2,1480,842,638,P185/65R14,220,P185/65R14,220,,,,,,,,,702.95105788593500000000,12,2
6874,22,40,1-22-2017-040-07,7,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,404.02694742794100000000,12,2
6874,22,40,1-22-2017-040-07,7,2,1880,1010,900,P205/60R16,220,P205/60R16,210,,,,,,,,,404.02694742794100000000,12,2
6875,22,41,1-22-2017-041-08,8,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,113.69569845778500000000,12,2
6920,22,44,1-22-2017-044-08,8,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,83.04274410109830000000,12,2
6925,22,45,1-22-2017-045-07,7,1,1742,948,839,P205/55R16,220,P205/55R16,220,,,,,,,,,144.59741615121700000000,12,2
6960,22,46,1-22-2017-046-01,1,1,2050,1088,1051,P235/70R16,205,P235/70R16,205,,,,,,,,,96.89001786134840000000,12,2
6961,22,47,1-22-2017-047-06,6,1,1685,895,796,P195/60R15,220,P195/60R15,220,,,,,,,,,572.63381011277000000000,12,2
6961,22,47,1-22-2017-047-06,6,2,2314,1248,1316,P225/65R17,220,P225/65R17,220,,,,,,,,,572.63381011277000000000,12,2
6961,22,47,1-22-2017-047-06,6,3,4083,2155,2727,LT265/70R17,350,LT265/70R17,485,,,,,,,,,572.63381011277000000000,12,2
6992,22,48,1-22-2017-048-03,3,2,2586,1388,1216,P245/55R18,290,P245/55R18,290,,,,,,,,,298.49760704647700000000,12,2
7033,22,49,1-22-2017-049-01,1,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,109.84231520397700000000,12,2
7028,22,50,1-22-2017-050-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,109.84231520000200000000,12,2
7071,22,52,1-22-2017-052-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,96.89001786134840000000,12,2
7071,22,52,1-22-2017-052-01,1,2,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,96.89001786134840000000,12,2
7072,22,53,1-22-2017-053-04,4,2,2042,1056,1126,P225/60R17,230,P225/60R17,230,,,,,,,,,134.73478309499800000000,12,2
7091,22,54,1-22-2017-054-10,10,1,1701,885,816,P195/60R15,220,P195/60R15,200,,,,,,,,,501.80548976469300000000,12,2
7128,22,55,1-22-2017-055-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,151.41385169557500000000,12,2
7128,22,55,1-22-2017-055-06,6,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,151.41385169557500000000,12,2
7129,22,56,1-22-2017-056-03,3,1,2050,1055,1015,P215/70R16,220,P215/70R16,220,,,,,,,,,99.36488572598280000000,12,2
7130,22,57,1-22-2017-057-07,7,1,1880,930,1000,P215/60R16,200,P215/60R16,190,,,,,,,,,414.50568178144100000000,12,2
7177,22,58,1-22-2017-058-03,3,1,4173,2118,2760,LT245/75R16,380,LT245/75R16,550,,,,,,,,,99.94744475908390000000,12,2
7177,22,58,1-22-2017-058-03,3,2,3402,1633,1905,P265/65R18,240,P265/65R18,240,,,,,,,,,99.94744475908390000000,12,2
7178,22,59,1-22-2017-059-01,1,1,9998,9998,9998,P195/75R14,180,P195/75R14,180,,,,,,,,,92.64588156526900000000,12,2
7179,22,60,1-22-2017-060-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,707.28631868317200000000,12,2
7219,22,61,1-22-2017-061-10,10,1,1626,855,780,P185/65R15,210,P185/65R15,210,P195/65R15,210,P195/65R15,210,,,,,1067.43601941209000000000,12,2
7220,22,62,1-22-2017-062-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,2,2061,1114,947,9999999999,210,P999/99R99,210,,,,,,,,,91.25203491962530000000,12,2
7221,22,63,1-22-2017-063-08,8,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,78.21052727411970000000,12,2
7275,22,64,1-22-2017-064-10,10,1,3901,1896,2045,LT245/75R16,340,LT245/75R16,550,,,,,,,,,147.61596655612600000000,12,2
7276,22,65,1-22-2017-065-10,10,1,1900,1211,1211,P205/65R15,200,P205/65R15,200,,,,,,,,,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,240.11221588755000000000,12,2
7321,22,66,1-22-2017-066-04,4,1,1539,814,738,P185/60R16,250,P185/60R16,230,,,,,,,,,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,1830,989,871,P195/65R15,210,P195/65R15,210,,,,,,,,,285.13604139823800000000,12,2
7322,22,67,1-22-2017-067-03,3,1,2535,1160,1390,P265/65R17,220,P265/65R17,220,,,,,,,,,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,1733,939,839,P215/45R17,220,P215/45R17,220,,,,,,,,,65.62058670324390000000,12,2
7323,22,68,1-22-2017-068-03,3,1,3266,1610,1814,P275/55R20,210,P275/55R20,210,,,,,,,,,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,1601,850,840,P175/70R14,230,P175/70R14,230,,,,,,,,,65.62058670661660000000,12,2
7378,22,69,1-22-2017-069-02,2,1,2076,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,2076,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,57.59449533622260000000,12,2
7379,22,70,1-22-2017-070-07,7,1,3085,1770,1770,P275/60R20,240,P275/60R20,240,,,,,,,,,329.79358885912500000000,12,2
7380,22,71,1-22-2017-071-04,4,1,2059,1093,971,P235/45R18,235,P235/45R18,235,,,,,,,,,343.52366861375400000000,12,2
7433,22,72,1-22-2017-072-09,9,1,2268,1243,1293,P265/65R17,241,P265/65R17,241,,,,,,,,,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,2066,1002,1064,P205/60R15,220,P205/60R15,220,,,,,,,,,366.95208876298200000000,12,2
7434,22,73,1-22-2017-073-03,3,1,2019,1066,964,P235/45R18,235,P235/45R18,235,,,,,,,,,52.60059946373740000000,12,2
7435,22,74,1-22-2017-074-03,3,1,3311,1633,1860,P265/65R18,240,P265/65R18,240,,,,,,,,,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,2085,1150,1150,P235/55R18,220,P235/55R18,220,,,,,,,,,51.85442253452010000000,12,2
7554,22,75,1-22-2017-075-10,10,1,1950,1059,921,P215/50R17,220,P215/50R17,210,,,,,,,,,1437.20064662858000000000,12,2
7556,22,77,1-22-2017-077-03,3,1,1743,917,826,P205/55R16,240,P205/55R16,240,,,,,,,,,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,4173,2118,2760,LT245/75R16,300,LT245/75R16,550,,,,,,,,,85.56016526470580000000,12,2
7563,22,78,1-22-2017-078-04,4,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,175.01303869750500000000,12,2
7596,22,79,1-22-2017-079-06,6,2,1497,850,810,P185/55R15,230,P185/55R15,210,,,,,,,,,77.13691138819550000000,12,2
7598,22,81,1-22-2017-081-09,9,1,2245,1200,1300,P225/70R16,210,P225/70R16,210,,,,,,,,,358.22272855931900000000,12,2
7619,22,82,1-22-2017-082-03,3,1,2070,1055,1035,P225/65R17,230,P225/65R17,230,,,,,,,,,50.62086658196620000000,12,2
7673,22,83,1-22-2017-083-01,1,1,1859,934,1081,P215/70R14,241,P215/70R14,241,,,,,,,,,167.84368571586900000000,12,2
7738,22,84,1-22-2017-084-04,4,1,2304,1089,1279,P245/50R18,220,P245/50R18,240,,,,,,,,,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,1574,847,773,P185/65R15,230,P185/65R15,230,,,,,,,,,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,4173,1905,2760,LT245/75R16,350,LT245/75R16,550,,,,,,,,,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,1,1889,921,977,P205/70R15,180,P205/70R15,180,,,,,,,,,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,4536,2722,2949,LT275/70R18,415,LT275/70R18,550,,,,,,,,,303.05820271233400000000,12,2
